"HEATHOME","DNTHEAT","HEATAPT","EQUIPM","FUELHEAT","EQUIPAGE","GEOHP","EQUIPAUXTYPE","EQUIPAUX","FUELAUX","USEEQUIPAUX","NUMPORTEL","NUMFIREPLC","NUMDLHP","BASEHEAT","ATTCHEAT","GARGHEAT","HUMIDTYPE","NUMPORTHUM","USEHUMID","ELWARM","UGWARM","LPWARM","FOWARM","WDWARM","ZATTCHEAT","ZBASEHEAT","ZEQUIPAGE","ZEQUIPAUXTYPE","ZEQUIPM","ZFUELAUX","ZFUELHEAT","ZGARGHEAT","ZHEATAPT","ZHEATHOME","ZHUMIDTYPE","ZNUMDLHP","ZNUMFIREPLC","ZNUMPORTEL","ZNUMPORTHUM","ZUSEEQUIPAUX","ZUSEHUMID","ZDNTHEAT","DOEID","NWEIGHT"
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,102015,6943.7743879
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,1,0,-2,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,114557,8820.7821925
1,-2,1,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,1,-2,1,0,0,-2,-2,-2,-2,-2,-2,-2,110246,8363.6043928
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,111354,9822.6427867
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,105971,11181.098216
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,0,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,113982,7801.8292768
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,118044,1807.4072032
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,0,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,1,-2,1,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,102274,7814.2527945
1,-2,-2,2,1,1,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,114459,8530.7516688
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,1,-2,1,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,111863,6873.5729785
1,-2,0,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,1,-2,1,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,111563,13218.50696
1,-2,0,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,1,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,104118,11206.370932
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,117826,7460.9339785
1,-2,1,2,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,0,-2,0,-2,113996,4122.5657682
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,1,1,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,113432,7904.6103175
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,1,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,101416,845.07302189
1,-2,-2,2,1,5,-2,0,0,-2,-2,-2,-2,-2,0,0,-2,1,2,2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,0,-2,0,-2,102945,7128.4571602
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,115437,5752.9035972
1,-2,1,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,0,1,0,0,0,-2,-2,1,0,1,-2,0,-2,0,0,0,-2,-2,-2,0,-2,0,-2,110062,9333.8439184
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,0,1,0,0,0,0,-2,0,0,1,-2,0,-2,-2,0,0,-2,-2,-2,1,-2,0,-2,114690,5011.1253208
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,1,1,1,0,1,0,0,0,0,-2,0,0,1,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,111139,10142.090504
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,101623,7473.3261721
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,0,0,2,-2,4,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,114370,6958.4359129
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,2,-2,4,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,0,-2,106513,5402.8839769
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,2,-2,2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,100876,3786.7735495
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,0,0,2,-2,1,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,112911,2076.1081122
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,2,-2,2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,104237,4482.8529059
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,1,0,0,2,-2,2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,115445,5853.1827407
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,118235,11447.752014
1,-2,0,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,114515,7857.5859102
1,-2,0,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,0,-2,0,-2,1,0,0,-2,-2,-2,-2,-2,-2,-2,102498,14270.21508
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109029,4525.3263459
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,1,1,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,101067,11496.447432
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,108272,10280.549904
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,103371,4811.547748
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,1,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,105547,9388.9278267
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,105834,11221.280731
1,-2,-2,2,1,6,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,113164,6442.0506805
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,1,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,114444,5634.573218
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106319,1896.6518809
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,102869,4179.5394441
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109868,5616.8745511
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,1,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,107646,5343.3284151
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,107696,6516.4393036
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,1,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,101000,8197.4361954
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,1,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,110043,6357.7239891
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109163,2395.0072886
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,0,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,112554,4240.0494404
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106197,3729.6940327
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,0,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,112045,5716.3299402
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,-2,1,0,-2,-2,0,1,0,0,0,-2,0,0,0,1,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109735,2533.850975
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106475,4551.6949768
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,104786,9275.2670304
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,101097,8302.4863947
1,-2,1,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,111377,5649.7175925
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,1,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,115300,5807.2442081
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,1,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,100478,7788.6344947
1,-2,1,7,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,111665,14329.254948
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,0,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,115388,6084.3287345
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,1,1,0,0,-2,-2,0,1,0,0,0,1,0,0,0,0,-2,0,1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106157,8343.6232444
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106253,7675.990927
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,102270,5618.6922796
1,-2,1,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,1,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,103803,14491.300275
1,-2,1,2,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,1,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,111142,11565.253866
1,-2,1,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,1,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,106822,1355.0633822
1,-2,0,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,106482,9146.1153648
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,1,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,117233,9781.6768242
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,0,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109388,4749.948048
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,105446,8739.6228256
1,-2,1,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,104524,1458.401416
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,1,0,0,-2,1,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,110605,7813.7416236
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,1,1,2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,0,-2,0,-2,100818,3617.5537181
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,1,3,2,0,1,0,0,0,1,-2,0,0,0,-2,1,0,-2,0,0,-2,-2,-2,0,-2,0,-2,106646,3880.2440455
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,0,0,-2,1,1,1,0,1,0,0,0,0,0,1,0,0,-2,0,-2,-2,0,0,-2,-2,-2,0,-2,0,-2,112827,8584.207578
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,1,3,3,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,101692,4572.8306138
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,1,4,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,0,-2,0,-2,110743,3928.2433007
1,-2,1,2,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,0,-2,0,-2,113148,9998.3279913
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,0,-2,-2,1,1,2,0,1,0,0,0,-2,0,0,0,1,-2,0,-2,-2,0,0,-2,-2,-2,0,-2,0,-2,108243,14616.639639
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,-2,1,1,1,1,0,1,0,0,0,-2,0,0,0,0,-2,1,0,-2,0,0,-2,-2,-2,0,-2,0,-2,100611,5101.9530963
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,0,0,0,2,-2,2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,102513,4458.4446562
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,-2,4,0,1,0,0,0,-2,-2,0,1,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,113006,1967.4611403
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,1,0,0,2,-2,2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,113896,6392.9996481
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,-2,-2,2,-2,2,0,1,0,0,0,-2,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,0,-2,105234,8836.2126624
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,0,0,-2,2,-2,2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,0,-2,108594,6981.4516668
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,2,-2,2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,0,-2,102448,6051.9352534
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,2,-2,2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,111240,3853.9934567
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,0,1,2,-2,2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,110164,5492.3992304
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,2,-2,2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,104792,2384.043002
1,-2,-2,2,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,1,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106350,860.85925918
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,117891,2043.2832025
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,113109,8199.9538351
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,1,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,110292,8661.7253955
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109493,998.4192218
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,1,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,100955,7501.3065855
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,0,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109815,6772.9645473
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,0,0,0,0,-2,-2,0,1,0,0,0,1,1,0,0,0,-2,0,1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,117646,6836.2310499
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,112573,6284.3287861
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109937,8611.0441169
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,102956,1709.2469199
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,116320,6875.8306073
1,-2,-2,2,1,6,-2,0,0,-2,-2,-2,-2,-2,0,1,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,108874,10570.822261
1,-2,1,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,1,-2,1,0,0,-2,-2,-2,-2,-2,-2,-2,106784,10490.968875
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,1,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,110335,4425.5812456
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,0,1,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,111419,4928.9206453
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,115653,6091.003877
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106457,4894.1965049
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,1,1,1,-2,1,0,-2,1,0,-2,-2,-2,-2,-2,-2,-2,103595,13306.622097
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,108782,6122.1808838
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,103423,15306.977067
1,-2,0,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,100336,5441.5436526
1,-2,1,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,105058,1564.9705687
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,102632,4135.7315647
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,114142,10586.022584
1,-2,-2,2,1,3,-2,0,0,-2,-2,-2,-2,-2,0,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,117804,5244.0697912
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,0,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,114470,4548.6642156
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,1,-2,-2,0,-2,-2,0,1,0,0,0,-2,1,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,116134,8591.4745091
