state_postal,NHSLDMEM,DRYRUSE,ELWATER,CDD30YR_PUB,WASHLOAD,KWH,DRYRFUEL_Electricity,DRYRFUEL_NA,DRYRFUEL_Natural_Gas,DRYRFUEL_Propane,FUELHEAT_Electricity,FUELHEAT_Fuel_Oil,FUELHEAT_Natural_Gas,FUELHEAT_Other,FUELHEAT_Propane,FUELHEAT_Wood,OUTGRILLFUEL_Natural_Gas,OUTGRILLFUEL_Propane
NE,6,4,0,1151,5,13052.88,0,0,1,0,0,0,1,0,0,0,0,1
IA,6,8,0,919,8,24437.05,1,0,0,0,0,0,1,0,0,0,0,0
NJ,1,2,1,928,2,7507.23,1,0,0,0,1,0,0,0,0,0,0,0
MI,2,9,0,582,8,6864.38,1,0,0,0,0,0,1,0,0,0,0,0
IL,1,-2,1,1064,-2,2139.34,0,1,0,0,1,0,0,0,0,0,0,0
IL,4,7,0,646,7,9558.86,1,0,0,0,0,0,1,0,0,0,0,1
PA,2,2,0,712,2,8062.22,1,0,0,0,0,0,1,0,0,0,0,0
IN,4,16,0,1083,16,12160.83,1,0,0,0,0,0,1,0,0,0,0,0
NY,2,7,0,529,7,5296.91,1,0,0,0,0,0,1,0,0,0,0,1
MA,2,5,0,650,3,25497.71,1,0,0,0,0,1,0,0,0,0,0,1
PA,1,5,1,945,5,5026.93,1,0,0,0,1,0,0,0,0,0,0,0
RI,2,4,0,756,4,7930.5,1,0,0,0,0,0,1,0,0,0,0,0
OH,2,3,1,945,3,6352.79,1,0,0,0,0,0,1,0,0,0,0,0
IN,1,3,0,626,3,4010.66,1,0,0,0,0,0,1,0,0,0,0,0
NJ,1,2,1,817,2,5130.64,1,0,0,0,1,0,0,0,0,0,0,0
CT,4,4,0,803,4,10284.25,1,0,0,0,0,0,1,0,0,0,0,1
MI,1,4,0,563,4,6038.28,1,0,0,0,0,0,1,0,0,0,0,0
NH,3,4,1,616,4,10596.9,1,0,0,0,0,1,0,0,0,0,0,1
IL,2,2,0,880,2,2726.64,1,0,0,0,0,0,1,0,0,0,0,1
CT,2,2,0,784,2,6321.23,1,0,0,0,0,1,0,0,0,0,0,0
IN,3,8,1,1005,4,14320.37,1,0,0,0,1,0,0,0,0,0,0,0
MI,1,3,0,669,3,3161.56,1,0,0,0,0,0,1,0,0,0,0,0
NY,3,3,0,453,3,7399.54,1,0,0,0,0,0,1,0,0,0,0,1
IN,2,6,0,965,6,7692.13,1,0,0,0,0,0,1,0,0,0,0,1
PA,2,-2,0,388,-2,5498.54,0,1,0,0,0,0,1,0,0,0,0,0
RI,4,5,0,657,4,11802.05,1,0,0,0,0,0,1,0,0,0,1,0
IA,1,0,0,912,2,4297.37,1,0,0,0,0,0,1,0,0,0,0,0
RI,3,3,0,781,3,11053.03,1,0,0,0,0,0,1,0,0,0,0,1
MA,3,5,0,624,5,6044.28,0,0,1,0,0,0,1,0,0,0,0,0
IL,2,3,0,865,3,7410.35,1,0,0,0,0,0,1,0,0,0,0,0
PA,3,4,0,893,4,8885.82,0,0,1,0,0,0,1,0,0,0,0,1
NY,2,3,0,661,3,12678.22,0,0,0,1,0,0,0,0,1,0,0,1
MA,2,11,0,579,11,6822.62,1,0,0,0,0,0,1,0,0,0,0,1
NY,4,7,0,546,7,6464.14,0,0,1,0,0,0,1,0,0,0,0,1
IN,1,-2,0,734,-2,15475.09,0,1,0,0,1,0,0,0,0,0,0,0
PA,2,4,1,772,4,20514.08,1,0,0,0,1,0,0,0,0,0,0,1
NH,2,-2,1,468,-2,3172.59,0,1,0,0,1,0,0,0,0,0,0,0
PA,1,1,1,670,1,7036.34,1,0,0,0,0,0,1,0,0,0,0,0
WV,1,6,1,371,6,14026.53,1,0,0,0,1,0,0,0,0,0,0,1
MI,3,6,0,385,6,18182.14,1,0,0,0,0,0,1,0,0,0,0,0
NE,2,7,0,1092,7,7075.86,1,0,0,0,0,0,1,0,0,0,0,0
IL,1,3,0,1034,3,6639.93,0,0,1,0,0,0,1,0,0,0,0,1
NJ,2,-2,1,1117,-2,8265.79,0,1,0,0,0,1,0,0,0,0,0,0
NY,2,6,0,733,6,7298.78,1,0,0,0,0,0,1,0,0,0,0,1
NE,4,5,0,963,5,9106.24,1,0,0,0,0,0,1,0,0,0,0,1
NH,2,-2,0,525,-2,6672.12,0,1,0,0,0,0,1,0,0,0,0,0
OH,1,3,0,839,3,7131.24,1,0,0,0,0,0,1,0,0,0,0,0
RI,1,3,0,752,3,7658.31,0,0,1,0,0,1,0,0,0,0,0,1
OH,2,2,0,841,2,4294.09,1,0,0,0,0,0,1,0,0,0,0,0
MA,2,1,0,724,2,5032.44,0,0,1,0,0,0,0,0,0,1,0,0
NY,2,3,0,628,3,5655.54,0,0,1,0,0,0,1,0,0,0,0,1
IN,1,-2,1,1096,-2,5475.61,0,1,0,0,1,0,0,0,0,0,0,0
PA,3,3,0,789,3,13539.36,0,0,1,0,0,0,1,0,0,0,0,1
NJ,4,4,0,670,4,13142.79,0,0,1,0,0,0,1,0,0,0,0,1
NE,1,1,1,959,1,2766.87,1,0,0,0,0,0,1,0,0,0,0,0
OH,3,3,1,1267,3,14225.7,1,0,0,0,1,0,0,0,0,0,0,1
CT,2,6,0,736,6,8994.95,1,0,0,0,0,1,0,0,0,0,0,1
IN,4,5,0,1012,5,13560.0,1,0,0,0,0,0,1,0,0,0,0,1
IN,1,1,0,698,1,6009.59,1,0,0,0,0,0,1,0,0,0,0,0
OH,4,2,0,905,2,12984.26,0,0,1,0,0,0,1,0,0,0,0,0
IN,4,4,1,1055,4,29377.27,0,0,0,1,0,0,0,0,1,0,0,0
IL,2,3,0,820,3,19299.44,1,0,0,0,0,0,1,0,0,0,0,1
OH,4,5,0,1239,5,6756.71,1,0,0,0,0,0,1,0,0,0,0,0
RI,3,-2,0,702,-2,1927.85,0,1,0,0,0,1,0,0,0,0,0,0
MA,2,4,0,438,4,4409.61,1,0,0,0,0,0,1,0,0,0,0,0
IL,2,3,0,1067,3,7614.86,1,0,0,0,0,0,1,0,0,0,0,0
PA,3,4,0,798,3,7476.53,1,0,0,0,0,0,1,0,0,0,0,0
MA,2,4,0,617,4,7518.0,0,0,1,0,0,0,1,0,0,0,1,0
MA,2,4,0,606,4,7856.75,0,0,1,0,0,1,0,0,0,0,0,0
NE,3,4,0,964,3,12436.1,1,0,0,0,0,0,1,0,0,0,0,0
MA,3,12,0,545,12,9340.07,1,0,0,0,0,1,0,0,0,0,0,1
IL,1,-2,0,1045,-2,7462.84,0,1,0,0,0,0,1,0,0,0,0,0
MA,2,1,0,491,1,7622.0,1,0,0,0,0,0,1,0,0,0,0,1
IL,4,5,0,997,5,6377.14,0,0,1,0,0,0,1,0,0,0,0,1
CT,2,4,0,773,4,7094.8,1,0,0,0,0,0,1,0,0,0,0,1
CT,1,3,0,790,3,4370.74,0,0,1,0,0,0,1,0,0,0,0,1
CT,3,-2,0,726,-2,11107.62,0,1,0,0,1,0,0,0,0,0,0,0
MA,2,3,0,560,3,7966.61,1,0,0,0,0,0,1,0,0,0,0,1
RI,4,-2,0,627,-2,4508.46,0,1,0,0,1,0,0,0,0,0,0,0
MA,2,2,1,697,2,7986.88,1,0,0,0,0,0,1,0,0,0,0,1
IA,1,2,1,777,2,5050.95,1,0,0,0,0,0,1,0,0,0,0,1
NE,2,4,0,987,4,11643.32,1,0,0,0,0,0,1,0,0,0,0,1
CT,1,-2,0,710,-2,4678.99,0,1,0,0,0,0,1,0,0,0,0,0
PA,2,0,0,709,0,4226.5,0,0,1,0,0,0,1,0,0,0,0,0
MA,1,4,0,773,4,8011.29,0,0,1,0,0,0,1,0,0,0,0,0
MA,1,3,0,358,1,2721.16,1,0,0,0,0,1,0,0,0,0,0,1
IL,2,8,0,750,8,5029.21,0,0,1,0,0,0,1,0,0,0,0,0
MI,2,5,0,625,5,7067.6,0,0,1,0,0,0,1,0,0,0,0,1
NE,2,3,0,1131,3,8292.04,1,0,0,0,0,0,1,0,0,0,0,1
MA,2,-2,0,462,-2,5180.44,0,1,0,0,1,0,0,0,0,0,0,0
MI,2,6,1,649,2,9362.72,1,0,0,0,1,0,0,0,0,0,0,0
CT,1,1,0,781,1,3392.41,1,0,0,0,0,0,1,0,0,0,0,0
NE,1,1,0,964,1,4063.68,1,0,0,0,0,0,1,0,0,0,0,0
IA,3,1,0,974,1,15085.08,1,0,0,0,0,0,1,0,0,0,0,1
IA,4,10,0,969,10,14395.93,1,0,0,0,0,0,1,0,0,0,0,1
RI,3,3,0,704,3,8770.71,0,0,1,0,0,0,1,0,0,0,0,1
MI,1,1,0,490,1,4613.97,1,0,0,0,0,0,1,0,0,0,0,0
IL,2,5,1,1048,5,15892.62,1,0,0,0,1,0,0,0,0,0,0,1
MI,1,2,0,659,2,8881.98,1,0,0,0,0,0,1,0,0,0,0,1
MI,2,-2,1,652,-2,7895.57,0,1,0,0,1,0,0,0,0,0,0,0
OH,1,2,0,991,0,7253.73,1,0,0,0,0,0,1,0,0,0,0,0
OH,2,10,0,960,10,6497.28,1,0,0,0,0,0,1,0,0,0,0,0
MI,1,2,0,559,2,4643.86,0,0,1,0,0,0,1,0,0,0,0,0
RI,3,15,1,594,15,8266.7,1,0,0,0,0,1,0,0,0,0,0,1
IA,1,2,1,1072,1,10576.25,1,0,0,0,1,0,0,0,0,0,0,0
MA,2,3,0,723,3,3676.13,0,0,1,0,0,0,1,0,0,0,0,1
IA,1,3,0,1027,3,6715.89,1,0,0,0,0,0,1,0,0,0,0,1
IA,2,5,0,899,4,14518.75,1,0,0,0,0,0,1,0,0,0,0,1
IL,1,-2,0,998,-2,1609.9,0,1,0,0,0,0,1,0,0,0,0,0
OH,4,1,1,1041,1,6870.07,1,0,0,0,1,0,0,0,0,0,0,0
OH,3,6,0,738,6,6949.73,1,0,0,0,0,0,1,0,0,0,0,1
NY,5,7,0,629,7,20613.82,1,0,0,0,0,0,1,0,0,0,1,0
PA,4,5,0,373,5,16868.67,1,0,0,0,0,0,0,0,1,0,0,1
MA,4,3,0,762,4,4154.97,0,0,1,0,0,0,1,0,0,0,0,0
CT,1,3,1,763,3,2363.4,0,0,1,0,0,0,1,0,0,0,0,0
PA,1,4,0,655,4,10592.09,1,0,0,0,0,0,1,0,0,0,0,0
RI,2,3,1,683,5,7906.42,1,0,0,0,0,1,0,0,0,0,0,1
CT,2,3,0,758,3,5482.57,1,0,0,0,0,1,0,0,0,0,0,1
MA,4,3,0,515,3,7394.9,1,0,0,0,0,0,0,0,1,0,0,1
MA,3,4,0,365,4,10841.92,1,0,0,0,0,0,1,0,0,0,0,1
IL,3,3,0,946,3,9689.18,0,0,1,0,0,0,1,0,0,0,0,1
MI,4,4,0,501,4,11143.68,0,0,1,0,0,0,1,0,0,0,0,0
PA,3,9,1,901,9,16480.98,1,0,0,0,0,0,1,0,0,0,0,1
MA,3,-2,0,655,-2,4885.3,0,1,0,0,1,0,0,0,0,0,0,0
MI,2,1,0,684,1,8056.5,0,0,1,0,0,0,1,0,0,0,0,1
IN,3,4,1,929,4,22098.55,1,0,0,0,1,0,0,0,0,0,0,1
NH,1,-2,0,603,-2,2082.08,0,1,0,0,0,0,1,0,0,0,0,0
PA,2,-2,1,765,-2,12197.57,0,1,0,0,1,0,0,0,0,0,0,1
IN,6,5,1,865,5,10758.78,1,0,0,0,0,0,1,0,0,0,0,1
OH,2,2,0,990,2,8008.28,1,0,0,0,0,0,1,0,0,0,0,1
MA,1,3,0,425,3,4457.83,0,0,1,0,0,0,1,0,0,0,0,1
OH,3,-2,1,671,-2,13917.19,0,1,0,0,1,0,0,0,0,0,0,0
NJ,2,2,0,782,2,11504.72,1,0,0,0,0,0,1,0,0,0,0,1
NY,3,4,0,597,4,9657.96,1,0,0,0,0,0,1,0,0,0,0,1
NY,2,1,0,568,1,4364.25,0,0,1,0,0,0,1,0,0,0,0,0
NJ,2,2,1,932,2,10040.0,0,0,1,0,0,0,1,0,0,0,0,0
MI,2,2,0,421,2,7786.14,1,0,0,0,0,0,1,0,0,0,0,0
MA,1,1,0,509,1,8267.41,1,0,0,0,1,0,0,0,0,0,0,1
CT,1,4,1,790,4,15517.61,1,0,0,0,1,0,0,0,0,0,0,0
MA,2,-2,1,523,-2,3637.29,0,1,0,0,1,0,0,0,0,0,0,0
MA,2,0,0,466,0,1758.81,1,0,0,0,0,0,1,0,0,0,0,0
IN,1,4,1,796,4,8969.77,1,0,0,0,0,0,1,0,0,0,0,0
NJ,1,1,0,979,1,6955.74,0,0,1,0,0,0,1,0,0,0,0,1
MA,2,2,1,809,2,4729.5,1,0,0,0,0,0,1,0,0,0,0,1
OH,2,2,0,1052,1,5938.75,1,0,0,0,0,0,1,0,0,0,0,0
CT,4,3,0,859,3,10257.22,1,0,0,0,0,0,1,0,0,0,0,1
WV,3,5,1,791,3,7432.96,1,0,0,0,0,0,1,0,0,0,0,1
RI,3,-2,0,695,0,4482.22,0,1,0,0,0,0,1,0,0,0,0,1
MA,3,9,0,701,9,5972.96,0,0,1,0,0,0,1,0,0,0,0,1
CT,3,30,1,752,30,9541.16,1,0,0,0,0,1,0,0,0,0,0,1
IN,2,2,0,1019,2,6894.77,1,0,0,0,0,0,1,0,0,0,0,1
NJ,4,10,0,717,10,24055.93,1,0,0,0,0,0,1,0,0,0,1,0
OH,2,3,0,720,3,10014.91,0,0,1,0,0,0,1,0,0,0,0,0
IL,4,5,0,641,5,8903.64,0,0,1,0,0,0,1,0,0,0,0,1
PA,5,-2,0,937,2,7559.55,0,1,0,0,0,0,1,0,0,0,0,0
MI,1,-2,1,746,-2,3746.3,0,1,0,0,1,0,0,0,0,0,0,0
MA,4,7,0,631,7,12545.21,1,0,0,0,0,1,0,0,0,0,0,1
OH,1,2,0,983,2,6661.16,1,0,0,0,0,0,1,0,0,0,0,0
IA,1,0,1,1112,0,17357.4,1,0,0,0,1,0,0,0,0,0,0,1
MI,7,3,1,792,3,13544.45,1,0,0,0,0,0,1,0,0,0,0,0
MI,4,4,1,726,4,5798.66,1,0,0,0,0,0,1,0,0,0,0,0
IL,3,6,0,859,6,7606.03,0,0,1,0,0,0,1,0,0,0,0,0
WV,4,4,1,869,4,24656.0,1,0,0,0,0,0,1,0,0,0,0,1
CT,2,1,1,729,1,11745.88,1,0,0,0,0,1,0,0,0,0,0,1
PA,2,2,0,1019,2,11058.02,1,0,0,0,0,0,1,0,0,0,0,1
MI,5,4,0,584,4,15476.03,0,0,1,0,0,0,1,0,0,0,0,1
IA,2,1,0,1068,1,9917.67,0,0,1,0,0,0,1,0,0,0,0,1
PA,6,4,1,576,4,4323.87,1,0,0,0,0,0,1,0,0,0,0,0
WV,1,2,1,816,2,12188.29,1,0,0,0,0,0,1,0,0,0,0,0
WV,2,2,1,761,2,8549.56,1,0,0,0,0,0,0,0,1,0,0,1
CT,3,1,1,778,1,6755.85,1,0,0,0,0,1,0,0,0,0,0,0
MA,4,5,0,736,5,11618.98,1,0,0,0,0,1,0,0,0,0,0,1
IN,3,2,0,804,2,5798.66,1,0,0,0,0,0,1,0,0,0,0,1
CT,2,5,0,662,5,8574.52,1,0,0,0,0,0,1,0,0,0,0,1
MI,1,1,0,735,1,6302.29,0,0,1,0,0,0,1,0,0,0,0,0
NJ,2,4,0,658,5,8231.97,0,0,1,0,0,0,1,0,0,0,0,1
MA,2,2,0,749,2,5126.48,1,0,0,0,0,0,1,0,0,0,0,1
OH,2,4,0,915,4,6463.71,1,0,0,0,0,0,1,0,0,0,0,1
PA,1,1,1,852,1,5618.11,1,0,0,0,0,1,0,0,0,0,0,0
CT,3,4,0,763,3,10073.76,1,0,0,0,0,1,0,0,0,0,0,1
CT,5,12,0,781,12,15209.42,1,0,0,0,0,1,0,0,0,0,0,1
IL,1,-2,1,844,-2,6358.43,0,1,0,0,1,0,0,0,0,0,0,0
MA,2,4,1,670,3,2552.21,1,0,0,0,0,0,0,0,0,0,0,0
IL,2,-2,0,930,-2,1422.82,0,1,0,0,0,0,1,0,0,0,0,0
MI,4,6,1,816,6,8249.02,0,0,1,0,0,0,1,0,0,0,0,1
MI,6,7,0,818,7,14980.24,0,0,1,0,0,0,1,0,0,0,0,1
IN,1,1,0,741,1,8997.03,0,0,1,0,0,0,1,0,0,0,0,0
IN,1,2,0,803,2,5085.65,1,0,0,0,0,0,1,0,0,0,0,1
PA,1,3,1,593,3,2673.09,1,0,0,0,0,0,1,0,0,0,0,0
OH,6,12,0,628,12,10473.14,1,0,0,0,0,0,1,0,0,0,0,1
PA,2,2,0,483,2,8193.0,1,0,0,0,0,0,1,0,0,0,0,0
IL,1,-2,0,872,-2,2196.17,0,1,0,0,0,0,1,0,0,0,0,0
MA,2,-2,0,737,-2,4736.16,0,1,0,0,0,0,1,0,0,0,0,0
MA,2,3,0,530,3,5710.33,1,0,0,0,1,0,0,0,0,0,0,0
IN,2,3,1,798,3,11769.54,1,0,0,0,1,0,0,0,0,0,0,0
NE,7,10,1,948,10,35491.61,1,0,0,0,1,0,0,0,0,0,0,0
MI,1,2,0,535,2,8651.95,0,0,1,0,0,0,1,0,0,0,0,0
MI,2,3,0,618,3,6002.19,0,0,1,0,0,0,1,0,0,0,0,1
RI,4,6,0,735,7,17450.19,1,0,0,0,0,0,1,0,0,0,0,1
IL,4,4,0,913,4,9106.49,0,0,1,0,0,0,1,0,0,0,0,1
IA,5,3,0,763,3,12053.92,1,0,0,0,0,0,1,0,0,0,0,0
PA,5,7,1,904,7,17125.33,1,0,0,0,0,0,1,0,0,0,0,1
IL,1,2,0,713,2,12991.19,1,0,0,0,0,0,1,0,0,0,0,0
PA,1,2,0,578,2,4920.48,1,0,0,0,0,0,1,0,0,0,0,1
MA,4,5,0,575,5,12352.74,1,0,0,0,0,1,0,0,0,0,0,1
IL,4,5,0,624,5,6808.74,0,0,1,0,0,0,1,0,0,0,0,0
PA,1,3,1,934,3,13055.84,1,0,0,0,1,0,0,0,0,0,0,1
IL,3,3,0,826,3,10277.72,0,0,1,0,0,0,1,0,0,0,0,0
IN,2,2,0,774,2,6979.34,0,0,1,0,0,0,1,0,0,0,0,1
NJ,4,3,0,819,3,5003.3,0,0,1,0,0,0,1,0,0,0,0,1
NY,1,-2,1,504,-2,4071.33,0,1,0,0,1,0,0,0,0,0,0,0
NY,1,-2,1,612,2,4266.35,0,1,0,0,1,0,0,0,0,0,0,0
IN,4,2,1,1015,2,27833.57,0,0,1,0,1,0,0,0,0,0,0,0
MI,5,10,0,451,10,23013.55,0,0,1,0,0,0,1,0,0,0,0,0
IL,2,2,1,857,2,8296.17,1,0,0,0,0,0,1,0,0,0,0,1
NY,4,2,0,356,2,5621.12,1,0,0,0,0,0,1,0,0,0,0,0
CT,1,2,1,702,2,9596.59,1,0,0,0,0,0,1,0,0,0,0,0
IN,5,7,0,846,10,11009.06,1,0,0,0,0,0,1,0,0,0,0,0
MA,2,-2,0,707,-2,3087.69,0,1,0,0,0,0,1,0,0,0,0,0
MA,1,2,0,573,2,2578.91,0,0,1,0,0,0,1,0,0,0,1,0
NJ,2,2,0,492,2,9209.48,1,0,0,0,0,0,1,0,0,0,0,1
NY,3,-2,1,514,-2,6615.77,0,1,0,0,1,0,0,0,0,0,0,0
MI,1,4,0,558,2,4223.45,1,0,0,0,0,0,1,0,0,0,0,0
MA,5,25,0,533,25,10201.43,1,0,0,0,0,0,1,0,0,0,0,1
OH,1,1,1,787,1,3926.69,1,0,0,0,0,0,1,0,0,0,0,0
IL,1,3,0,809,3,6494.61,1,0,0,0,0,0,1,0,0,0,0,1
IN,1,-2,1,905,-2,5698.22,0,1,0,0,1,0,0,0,0,0,0,0
NJ,3,7,0,179,7,16163.0,0,0,1,0,0,0,1,0,0,0,1,0
OH,4,2,0,863,2,9671.09,1,0,0,0,0,0,1,0,0,0,0,1
MA,5,5,1,532,5,5238.45,0,0,1,0,1,0,0,0,0,0,0,0
NH,2,2,1,601,2,12555.44,1,0,0,0,0,1,0,0,0,0,0,1
NY,2,-2,0,736,-2,2546.71,0,1,0,0,0,0,1,0,0,0,0,0
NY,1,1,0,621,1,3418.79,0,0,1,0,0,0,1,0,0,0,0,0
NE,1,-2,0,1148,-2,3385.45,0,1,0,0,0,0,1,0,0,0,0,0
NY,6,12,1,406,12,22642.23,1,0,0,0,0,1,0,0,0,0,0,1
NY,3,4,0,562,4,3794.82,1,0,0,0,0,0,1,0,0,0,0,0
RI,2,4,0,737,2,4102.15,1,0,0,0,0,1,0,0,0,0,0,1
MA,4,-2,0,595,-2,5892.19,0,1,0,0,0,0,1,0,0,0,0,0
WV,3,3,0,768,3,9244.72,1,0,0,0,0,0,1,0,0,0,0,1
OH,2,5,0,1127,5,7272.99,1,0,0,0,0,0,1,0,0,0,0,1
CT,2,5,1,759,5,7055.3,1,0,0,0,1,0,0,0,0,0,0,0
IL,5,-2,1,904,-2,8107.11,0,1,0,0,0,0,1,0,0,0,0,1
CT,4,3,0,846,3,7225.37,1,0,0,0,0,0,1,0,0,0,0,1
NY,4,6,1,374,6,22036.96,1,0,0,0,1,0,0,0,0,0,0,0
IL,4,7,0,726,7,6750.12,1,0,0,0,0,0,1,0,0,0,0,0
MA,2,1,1,679,1,8114.74,1,0,0,0,0,0,1,0,0,0,0,0
CT,1,-2,1,843,0,3277.56,0,1,0,0,0,1,0,0,0,0,0,0
MI,2,2,0,634,2,8263.14,1,0,0,0,0,0,1,0,0,0,0,0
IL,1,1,0,888,1,6346.55,0,0,1,0,0,0,1,0,0,0,0,1
CT,1,2,0,556,2,4467.95,1,0,0,0,0,0,1,0,0,0,1,0
CT,5,-2,0,818,-2,4689.81,0,1,0,0,1,0,0,0,0,0,0,0
OH,1,2,1,959,2,9755.13,1,0,0,0,1,0,0,0,0,0,0,1
NJ,5,5,0,1127,5,6919.57,1,0,0,0,0,0,1,0,0,0,0,0
IL,3,3,0,903,3,14861.22,0,0,1,0,0,0,1,0,0,0,0,0
MA,3,2,0,568,2,4814.67,1,0,0,0,0,0,1,0,0,0,0,0
MA,2,1,1,717,1,2221.58,1,0,0,0,0,0,0,0,0,1,0,0
OH,2,10,0,949,10,9900.51,1,0,0,0,0,0,1,0,0,0,0,0
NJ,3,5,0,1137,5,1733.21,0,0,1,0,0,0,1,0,0,0,0,0
MI,1,5,0,824,5,8143.94,1,0,0,0,1,0,0,0,0,0,0,0
MA,2,2,1,601,2,11516.37,1,0,0,0,0,0,0,0,1,0,0,1
CT,1,1,1,712,1,4705.2,1,0,0,0,0,0,1,0,0,0,0,0
IL,2,-2,1,874,-2,4761.36,0,1,0,0,1,0,0,0,0,0,0,0
IL,2,3,1,1007,3,5607.17,0,0,1,0,1,0,0,0,0,0,0,0
MI,2,3,0,544,3,5337.42,1,0,0,0,0,0,1,0,0,0,1,0
PA,3,2,0,849,2,12718.89,0,0,1,0,0,0,1,0,0,0,0,1
PA,4,2,0,729,2,5000.25,0,0,1,0,0,0,1,0,0,0,0,0
MA,1,-2,1,785,-2,5491.66,0,1,0,0,1,0,0,0,0,0,0,0
PA,7,10,1,809,10,2626.47,1,0,0,0,0,0,0,0,1,0,0,1
OH,6,-2,0,634,-2,3898.06,0,1,0,0,0,0,1,0,0,0,0,1
MA,2,-2,1,694,-2,5026.13,0,1,0,0,1,0,0,0,0,0,0,1
PA,1,1,0,718,1,5017.95,1,0,0,0,0,0,1,0,0,0,0,0
MA,1,2,1,706,2,1513.37,1,0,0,0,1,0,0,0,0,0,0,0
MA,1,-2,0,712,-2,2117.14,0,1,0,0,0,0,1,0,0,0,0,0
IL,3,8,0,1034,8,14566.71,0,0,1,0,0,0,1,0,0,0,0,1
MI,2,9,0,660,9,14408.68,1,0,0,0,0,0,1,0,0,0,0,0
MA,1,-2,0,696,-2,1636.29,0,1,0,0,0,0,1,0,0,0,0,0
MA,2,-2,1,637,-2,5115.58,0,1,0,0,0,0,1,0,0,0,0,0
IA,1,-2,0,911,-2,2001.92,0,1,0,0,0,0,1,0,0,0,0,0
PA,2,6,0,751,6,8007.61,1,0,0,0,0,0,1,0,0,0,0,1
MA,1,2,1,434,2,6770.57,1,0,0,0,0,0,1,0,0,0,0,0
NJ,3,2,0,921,2,9859.05,0,0,1,0,0,0,1,0,0,0,0,1
RI,1,1,0,744,1,1792.78,1,0,0,0,0,1,0,0,0,0,0,0
RI,5,5,0,425,5,7612.33,0,0,1,0,0,0,1,0,0,0,0,1
OH,3,2,0,951,2,8031.59,1,0,0,0,0,0,1,0,0,0,0,0
NJ,2,2,0,1130,2,7610.3,0,0,1,0,0,0,1,0,0,0,0,1
IL,2,-2,0,876,-2,3448.4,0,1,0,0,0,0,0,0,0,0,0,0
MA,1,-2,0,460,-2,1749.36,0,1,0,0,1,0,0,0,0,0,0,0
MI,2,-2,0,714,-2,3413.75,0,1,0,0,1,0,0,0,0,0,0,0
RI,2,3,0,711,3,4240.3,1,0,0,0,0,1,0,0,0,0,0,1
IN,4,5,1,716,5,15035.2,1,0,0,0,0,0,1,0,0,0,0,1
IA,3,5,0,755,5,11628.03,1,0,0,0,0,0,1,0,0,0,0,1
CT,3,5,1,731,5,15500.45,1,0,0,0,0,1,0,0,0,0,0,1
IN,2,7,0,962,7,9112.83,1,0,0,0,0,0,1,0,0,0,1,0
IN,5,12,0,841,12,18891.73,0,0,1,0,0,0,1,0,0,0,0,0
MI,4,7,0,583,7,10378.26,1,0,0,0,0,0,1,0,0,0,0,1
MA,3,4,0,542,4,9414.06,1,0,0,0,0,1,0,0,0,0,0,1
OH,3,4,0,1016,4,4912.71,0,0,1,0,0,0,1,0,0,0,0,1
IN,3,2,0,788,2,8709.71,0,0,1,0,0,0,1,0,0,0,0,0
PA,3,6,1,683,6,6219.35,1,0,0,0,0,0,1,0,0,0,0,0
NJ,2,8,0,890,8,8146.44,1,0,0,0,0,0,1,0,0,0,0,1
CT,2,-2,1,789,-2,1583.89,0,1,0,0,1,0,0,0,0,0,0,0
MA,1,1,0,696,1,6823.96,1,0,0,0,0,1,0,0,0,0,0,1
RI,4,20,0,763,20,7974.57,0,0,1,0,0,0,1,0,0,0,0,1
NJ,4,2,0,668,2,8880.48,1,0,0,0,0,0,1,0,0,0,0,1
IA,2,3,0,707,3,8599.02,1,0,0,0,0,0,1,0,0,0,0,1
CT,4,4,1,753,4,9401.02,1,0,0,0,0,1,0,0,0,0,0,1
NY,2,5,0,297,5,6364.39,0,0,1,0,0,0,1,0,0,0,0,0
IN,3,2,0,1108,2,8771.81,1,0,0,0,0,0,1,0,0,0,0,0
MI,2,4,1,611,4,6067.06,1,0,0,0,0,0,1,0,0,0,0,0
MI,5,-2,0,591,-2,6489.82,0,1,0,0,0,0,1,0,0,0,0,0
MA,2,15,0,714,15,14074.89,1,0,0,0,0,0,1,0,0,0,0,1
MI,2,-2,0,853,-2,4892.65,0,1,0,0,0,0,1,0,0,0,0,0
MA,2,3,1,674,3,9918.94,1,0,0,0,1,0,0,0,0,0,0,0
MI,2,2,0,690,3,8981.28,1,0,0,0,0,0,1,0,0,0,0,0
OH,4,5,0,714,5,9631.1,0,0,1,0,0,0,1,0,0,0,0,1
IN,1,-2,1,914,-2,5911.35,0,1,0,0,0,0,1,0,0,0,0,0
MA,6,8,0,689,8,7454.25,1,0,0,0,0,0,1,0,0,0,0,0
IL,2,2,0,1084,2,9279.19,1,0,0,0,0,0,1,0,0,0,0,0
CT,4,-2,0,725,-2,3190.11,0,1,0,0,0,0,1,0,0,0,0,1
IL,1,-2,0,653,-2,5438.15,0,1,0,0,0,0,1,0,0,0,0,1
NY,2,6,0,527,6,15179.03,1,0,0,0,0,0,1,0,0,0,0,1
CT,1,-2,1,789,1,13751.08,0,1,0,0,1,0,0,0,0,0,0,1
IN,2,3,0,786,3,6843.62,1,0,0,0,0,0,1,0,0,0,0,0
PA,6,2,0,770,3,10955.43,0,0,1,0,0,0,1,0,0,0,0,1
