"LGTIN1TO4","LGTIN4TO8","LGTINMORE8","LGTINLED","LGTINCFL","LGTINCAN","LGTOUTANY","LGTOUTNITE","LGTOUTLED","LGTOUTCFL","LGTOUTCAN","ZLGTIN1TO4","ZLGTIN4TO8","ZLGTINCAN","ZLGTINCFL","ZLGTINLED","ZLGTINMORE8","ZLGTOUTANY","ZLGTOUTCAN","ZLGTOUTCFL","ZLGTOUTLED","ZLGTOUTNITE","DOEID","NWEIGHT"
3,1,1,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102831,10593.867684
3,1,1,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112942,12877.629664
2,4,4,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111295,3494.8750186
2,2,0,3,0,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110174,2530.87763
2,4,0,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112816,6143.338109
2,0,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115561,5509.9584895
4,17,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117372,3146.4417784
10,12,6,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115750,716.43867379
3,0,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117959,7175.2771716
0,0,6,3,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110942,11059.68162
1,0,0,3,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105311,5603.2456867
9,3,1,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107458,8383.3982736
16,8,0,3,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109286,5521.7722639
4,0,0,3,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101893,9310.8269098
3,2,1,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113660,6357.1044405
1,0,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103095,6243.8446562
2,1,0,3,0,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104563,1842.3843036
5,3,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102773,7599.2413619
8,4,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105347,1474.8067112
8,10,8,3,3,4,0,-2,-2,-2,-2,0,0,1,1,1,0,0,-2,-2,-2,-2,113659,6094.783418
6,5,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107076,1445.0215316
3,3,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101502,4516.9160209
13,7,2,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115455,1761.834151
4,10,5,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106061,6450.0426271
40,8,4,3,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103991,3014.7311321
3,1,1,3,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109928,6292.9069517
2,2,1,3,4,3,0,-2,-2,-2,-2,0,0,0,0,1,0,0,-2,-2,-2,-2,115517,11526.656422
1,2,4,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114279,7969.7700828
4,4,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105274,8760.1553565
1,1,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103103,5030.7691586
8,3,4,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106304,677.0581435
3,0,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110599,8695.308892
20,5,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102453,945.86892939
6,1,1,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111331,7686.3503172
10,5,12,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114642,7713.5193522
26,12,6,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106342,10593.758099
1,2,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102068,3511.0344829
8,3,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117931,8846.3374359
2,2,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105192,3777.4889686
3,5,0,3,4,4,0,-2,-2,-2,-2,1,1,0,0,0,1,0,-2,-2,-2,-2,111769,4473.2846214
4,0,0,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105712,1980.0694392
8,2,2,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109186,10557.916123
6,5,5,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,118385,13821.802378
5,2,1,3,3,0,0,-2,-2,-2,-2,0,0,0,0,1,0,0,-2,-2,-2,-2,117864,4003.9649767
4,0,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100387,6485.0281006
0,3,0,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113792,3935.1332152
3,0,3,3,4,3,0,-2,-2,-2,-2,0,0,0,0,1,0,0,-2,-2,-2,-2,104580,7220.7909492
2,2,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111227,8815.2296412
1,4,1,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109797,2998.3749
2,0,0,3,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115526,7002.7517941
2,2,2,3,0,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117168,5773.14372
6,2,4,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114876,5058.5697371
5,0,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112238,4145.0075745
4,0,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100557,1819.4425687
9,0,7,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110200,872.25204785
10,12,4,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106099,7397.96727
5,4,3,3,0,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103070,6918.2000099
5,10,6,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102838,2147.0685985
3,0,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101056,2095.3678776
6,1,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104414,6554.7364843
1,1,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109421,2843.0908503
7,6,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103962,10868.372063
0,5,2,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101756,3786.0813607
8,1,0,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111367,4804.1011062
4,0,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104296,4269.3279645
3,0,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105024,16159.664513
4,4,4,3,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117070,10968.080518
8,6,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115049,3866.6684877
6,0,1,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108768,1485.5945321
1,7,5,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112841,13015.802372
12,2,2,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113177,3688.4172699
10,1,1,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101556,9437.8566228
2,2,1,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,1,-2,-2,-2,-2,102286,2307.5725651
4,20,4,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108065,6730.7834449
1,0,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112595,8524.1464824
2,0,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108050,2627.2982788
4,7,0,3,0,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114532,3416.1840587
3,1,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109420,7977.7317249
4,4,4,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116882,4626.1850619
5,4,0,3,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100223,12608.914108
3,4,4,3,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117231,5670.3268745
4,6,4,3,3,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110545,4652.0298784
8,8,0,3,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100116,9077.8467482
8,6,1,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102491,12822.185089
0,8,0,3,0,3,0,-2,-2,-2,-2,0,0,0,1,1,0,1,-2,-2,-2,-2,111663,6660.2501622
4,2,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112009,6191.9222163
4,4,4,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104676,6242.2695221
0,40,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104178,5562.1988406
0,7,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109796,8769.8369591
5,10,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103941,983.04743931
4,4,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117739,5256.6874868
4,2,2,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108294,2962.1739413
2,3,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113014,4837.0692261
20,10,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102141,5289.5396116
4,4,2,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108327,4478.7723276
2,2,2,3,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103287,13697.889571
6,8,15,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104865,13423.471386
2,2,2,3,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108107,16330.77785
20,10,10,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112357,3210.315045
4,1,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107408,8813.117178
15,15,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117415,7748.8521754
5,2,2,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,118064,5291.4729048
8,3,1,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108467,5193.8541167
0,3,0,3,0,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109887,16992.755554
0,3,5,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111568,7799.6140928
2,4,2,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100526,14835.012787
4,4,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106887,6177.3160347
1,1,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111368,13402.588593
8,0,1,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115580,2751.6214772
10,0,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101076,12528.591928
2,5,5,3,4,0,0,-2,-2,-2,-2,0,0,1,0,0,0,0,-2,-2,-2,-2,106466,626.76303205
7,7,7,3,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100830,1648.0166045
4,6,6,3,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101898,4553.3527444
6,6,2,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101041,10019.525402
6,6,0,3,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117665,5243.7668505
6,6,2,3,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102259,6210.455005
2,1,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105771,10086.046446
5,0,0,3,0,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,118376,5640.7518594
25,13,0,3,0,4,0,-2,-2,-2,-2,1,0,0,0,0,0,0,-2,-2,-2,-2,105439,921.66170004
4,8,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116649,9264.1843192
2,3,3,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101926,10604.125465
30,0,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104594,1997.9897703
2,0,2,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102037,9448.0770848
8,4,2,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110322,5532.988102
0,0,13,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110065,2814.7017922
4,4,2,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113637,1684.7608348
6,3,1,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107105,10926.420727
12,4,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115412,6826.4523938
12,5,6,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100395,3692.715328
3,0,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115133,4952.1425554
2,6,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114015,7773.5060908
1,4,1,3,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113951,6419.9606042
3,1,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,1,0,0,-2,-2,-2,-2,112356,10866.713078
2,3,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107137,9935.1186474
18,10,10,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110262,7514.3375802
14,3,2,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115569,4377.9796907
3,1,1,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111675,12897.986434
8,2,2,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111898,3254.2997716
6,2,0,3,0,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110948,9580.9801027
5,1,1,3,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108631,2340.6220364
14,6,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111082,3638.6483788
2,4,3,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112125,6054.4586828
2,0,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107945,9609.2886409
10,0,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,118456,11276.698679
48,4,0,3,3,0,0,-2,-2,-2,-2,0,0,1,0,0,0,0,-2,-2,-2,-2,112710,6422.1081924
5,0,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100985,2392.66614
3,0,0,3,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106039,8338.7020564
9,2,1,3,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115384,3978.2141861
2,4,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110131,5446.5542821
25,16,8,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110263,6805.7465079
5,10,2,3,0,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111364,6232.8696394
0,5,0,3,0,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100235,8508.8509918
40,14,12,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108369,4981.4477575
5,0,1,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114674,4369.906296
1,0,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116822,10568.359876
2,1,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116401,5449.1793039
4,6,0,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106465,6136.1598284
36,14,3,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102878,7148.9690118
6,2,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110447,4305.3201558
8,8,8,3,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103087,7205.6313762
3,4,2,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106305,15115.328232
8,1,0,3,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102164,6379.8961202
0,8,6,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110487,8408.8031733
4,4,4,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101597,3218.7647097
10,4,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116056,9039.7440454
10,2,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104072,2246.0335613
8,6,2,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115100,3438.4767447
3,3,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111139,10142.090504
1,1,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103687,10988.785436
12,2,2,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100939,1489.6174776
2,2,3,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116889,10940.683231
2,3,4,3,4,3,0,-2,-2,-2,-2,0,0,0,1,0,0,0,-2,-2,-2,-2,101730,8482.2559897
1,16,1,3,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101967,7599.1834416
6,8,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115299,3846.2907342
5,0,0,3,0,4,0,-2,-2,-2,-2,0,0,1,0,0,0,0,-2,-2,-2,-2,101327,1233.289227
3,4,2,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112652,4863.718565
2,2,2,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117373,5586.199523
18,10,3,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112703,4529.6152813
2,4,2,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113451,10089.931189
16,8,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100582,1879.5426844
1,2,2,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115738,8415.4284647
3,0,0,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,118179,10672.657707
7,5,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102086,5657.4405912
11,8,2,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112214,4113.4344228
36,5,4,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107535,5278.8320794
4,3,1,3,0,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100346,6290.7492934
0,2,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100941,2261.4326385
1,1,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109197,2360.7095337
15,0,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106161,6159.8891703
7,5,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113519,6069.4436201
2,2,0,3,3,4,0,-2,-2,-2,-2,0,0,1,0,0,0,0,-2,-2,-2,-2,113352,7296.6088053
5,3,1,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104501,2578.2601464
3,2,1,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107738,9275.8175828
2,1,1,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116082,12823.896604
4,2,1,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,118088,3080.7950365
2,2,0,3,3,0,0,-2,-2,-2,-2,1,1,0,0,0,1,1,-2,-2,-2,-2,109026,9615.3841952
3,12,0,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117749,9016.696359
1,1,1,3,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104768,16403.493606
5,0,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107424,6809.6867922
0,0,10,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101994,16978.441142
5,2,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103611,5336.3357275
2,0,4,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104329,7151.650112
4,4,4,3,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113542,5541.2224984
3,2,0,3,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100220,5656.9335877
15,7,2,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117398,1891.6201764
3,0,0,3,3,3,0,-2,-2,-2,-2,0,0,1,0,0,0,1,-2,-2,-2,-2,110237,9928.3054947
2,0,1,3,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111991,15904.604403
12,4,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110352,4730.5555155
10,10,0,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117426,4873.1527738
10,12,14,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117335,1177.3993092
7,6,6,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112844,7763.2055207
1,2,0,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116445,1642.3965217
4,3,4,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104860,6452.0248094
4,6,8,3,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106362,4763.3318994
10,10,10,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105390,3222.0155263
6,6,24,3,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108951,6986.4107698
2,0,0,3,4,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111285,5125.6695566
3,0,0,3,3,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103683,6990.087972
6,2,0,3,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107934,10901.594895
2,0,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100626,1754.6385401
6,3,5,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116803,8926.6754959
3,2,0,3,0,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114655,1948.4195324
4,1,1,3,4,3,0,-2,-2,-2,-2,0,0,0,1,0,0,0,-2,-2,-2,-2,103108,8865.4532157
