"HDD65","CDD65","HDD30YR_PUB","CDD30YR_PUB","DOEID","NWEIGHT"
2007,909,2873,358,101264,8414.7957863
5237,909,5942,739,105330,8258.2407851
2088,909,2252,639,117812,9835.1783178
5718,909,6145,807,112202,8250.049869
5250,909,5648,745,113965,3363.3621863
6106,909,7132,632,105390,3222.0155263
5718,1165,6010,1083,109961,3815.2915907
5717,1165,6294,1012,107474,2325.3144398
4695,1165,5563,875,106513,5402.8839769
4944,1165,5799,921,105552,5833.5972764
4543,1165,5135,992,113194,4497.0920365
4841,1165,4940,1287,116927,5375.7512758
5833,1165,6240,1119,102678,8309.2270925
3719,1165,3824,1401,112868,6536.7446901
4652,1165,5276,1014,109394,5352.7875952
4744,1165,5276,921,117436,11031.149813
6014,1165,5887,1180,100971,8167.8700276
4997,1165,5273,745,101932,4098.2384857
2700,1165,2948,880,107434,11781.845055
4235,1165,4585,1202,109052,4718.0277021
4608,1165,5045,1068,102249,6426.9387941
4324,1165,5040,1056,108629,6117.4239554
4408,1165,4961,868,109251,9605.0502763
4045,1165,4651,1135,117012,3195.8852945
3525,1421,3717,1536,114776,4889.5218096
3431,1421,3939,1165,112432,3781.0748595
3402,1421,3812,1436,107246,6187.2794211
4457,1421,4580,1577,107624,7698.9829421
3937,1421,4285,1438,114765,4809.4257427
2464,1677,3047,1623,101209,11404.98193
3407,1677,4016,1592,117187,2521.256618
2669,1677,3693,1315,116114,6616.6152364
2686,1677,3251,1661,115147,5249.8591796
3402,1677,4498,1375,104018,1382.8682086
3314,1933,3869,1801,100553,5956.468627
767,1933,998,1223,103258,11130.159194
1362,2957,1724,2950,112986,9939.3167807
1315,3213,1632,2915,115320,7172.5290232
951,3213,1817,2387,105684,8379.8090457
1771,4237,1896,3668,115197,5069.1496213
205,4493,320,3776,113082,9457.4485385
7563,398,7510,325,115742,1125.6019749
7195,398,7252,468,101922,6513.8098268
9703,398,9361,439,105869,848.17804761
8566,398,9343,288,109740,5919.2853844
8080,398,8596,244,104755,9781.742063
8687,654,8750,560,103026,914.42528771
6648,654,7256,448,109864,3079.1975702
8687,654,8819,577,116915,1630.8004312
8686,654,8586,587,103951,839.89562541
7088,654,7357,625,102807,6610.1178842
7362,654,7490,643,102285,5875.6863912
8687,654,8833,545,110297,1173.8333325
7268,654,7709,335,115038,1002.7444181
8696,654,8855,571,105404,502.3074635
5727,910,6319,414,114330,5908.4222407
5722,910,6100,831,110708,6248.3021917
5301,910,5911,566,104850,7647.0577403
2068,910,2700,560,115762,8611.4758773
5872,910,7356,318,112323,4616.6722655
4914,910,4916,1061,108340,3715.750681
1089,910,1528,322,105214,12753.207654
5586,910,5798,848,116073,5718.5854936
6068,910,6192,844,109088,8262.6606531
5332,910,5952,653,110251,9072.4298616
5069,910,5373,824,103520,5730.3513209
4657,1166,5000,1048,109201,4638.8044551
4474,1166,5156,871,117530,3632.7164133
4600,1166,5595,912,103675,7432.7975568
3858,1166,4194,1183,116942,5938.8741398
5085,1166,5850,801,110588,7746.3958269
4640,1166,4936,1143,117349,3515.3476478
5060,1166,5677,773,105140,3746.9298577
4550,1166,5211,933,104492,2592.7443099
4741,1166,5233,933,101872,10500.611829
4340,1166,4621,1050,115295,3280.2880474
5717,1166,5827,1129,102805,5071.9359096
4514,1166,5276,818,100800,9215.9551507
3938,1422,4540,1244,101970,3770.1531527
3367,1422,4079,1314,103938,5243.5902516
3534,1422,4348,1252,113158,3347.1181547
4436,1422,4795,1455,107722,4387.2802386
4452,1422,4191,1637,107619,8140.8496672
3534,1422,4075,1349,115183,2636.6283686
3539,1422,3737,1528,107504,3917.4160435
4065,1422,3813,1547,114402,3063.4174765
4441,1422,4673,1493,102670,4364.8718387
3961,1422,3930,1630,104648,4665.1207331
3479,1422,4196,1195,100974,5464.1840551
3867,1422,4297,1444,107569,5722.3709412
3592,1422,4171,1207,106156,4955.0998557
3400,1678,4031,1550,101078,1714.8696528
3401,1678,3966,1575,104739,1202.971912
3401,1678,4181,1492,109507,1476.1288884
2075,1678,2412,1260,105944,8625.7297251
2736,1678,3675,1498,118225,7109.6604804
2213,1934,2387,1412,112904,10913.516379
2440,1934,2634,1643,110035,12521.116418
3126,2190,3721,1901,116483,4750.276072
2748,2190,3706,1762,109804,3423.8125316
1255,2446,1399,2016,117367,15355.95245
1970,2702,2360,2541,111375,7910.2811403
1085,2958,1655,2611,114763,5866.7238334
1084,2958,1683,2567,113150,5805.1941008
1772,4238,2298,3169,109637,3442.4199366
1772,4238,2050,3294,109289,3991.8803863
405,4494,681,3953,100896,17267.560686
1269,4494,1403,3733,113163,4372.1518927
92,5006,112,4624,113589,10538.099915
910,5262,1475,3825,104110,5105.7484985
6679,143,6854,187,102644,6022.3191751
7689,143,8594,132,101369,3010.5152656
2253,399,2518,495,114231,7982.0377778
6657,399,7360,192,108351,5713.9700114
6995,399,7380,506,110472,1664.3245525
8531,399,9090,208,115753,3348.3145494
7402,399,8188,313,106385,2726.8507889
8530,399,8804,224,118045,2726.8091253
7532,399,7261,374,106964,1292.4287353
6635,655,7069,487,104480,1737.1738909
8687,655,8650,606,110003,1594.0856005
6636,655,7027,495,117658,3474.0824357
8688,655,8680,601,110525,1057.9229564
8685,655,8747,560,109124,835.44511683
6748,655,7196,527,114688,6505.0768364
7027,655,6989,636,106258,2800.7742378
7306,655,7287,481,108266,2471.7892039
2233,655,2165,480,105080,11056.771069
6281,655,6926,501,102385,2727.697909
8685,655,8555,623,104104,1372.9718131
8684,655,8521,628,105151,752.20769687
8687,655,8643,607,106469,1837.1308638
7200,655,7455,564,105148,7053.8323837
8690,655,8846,573,117167,1419.5334004
8694,655,8766,586,111918,1163.2785044
8694,655,8529,627,115127,521.03666865
5261,911,5837,765,109446,8245.0184152
5281,911,6423,508,116680,7645.4834546
1084,911,1549,302,110970,12146.283115
5641,911,6067,838,109449,8803.2960103
6540,911,6957,724,100762,4481.9219885
5237,911,5617,764,110995,9110.2631685
5740,911,6557,560,112395,2308.6540047
5868,911,7462,297,110638,9026.297293
5254,911,5826,768,106921,2530.6608383
5279,911,6197,603,107042,14100.215181
4586,1167,4951,1135,105369,3680.1526812
4277,1167,4783,1084,118354,4198.6752698
4945,1167,5250,1087,101585,6192.7426696
4945,1167,5168,1110,107064,3588.4407767
4942,1167,5521,991,100708,4180.2208409
4219,1167,4705,1086,113338,3014.6516267
1958,1167,2490,873,106238,9432.7350893
5583,1167,6064,1026,115633,8155.3040783
4087,1423,4595,1307,114995,10152.022439
4455,1423,4467,1616,113429,9153.7699002
1116,1423,1060,1311,101001,12961.423661
4420,1423,4859,1435,115205,6956.0913318
2848,1423,3275,1426,108330,12537.848332
3446,1423,4096,1292,117066,6823.50247
3245,1423,4169,1169,117036,5856.397585
875,1423,841,1746,102552,16183.800361
3085,1679,3605,1536,108408,7374.0992251
3403,1679,4302,1488,111551,1172.334273
4257,1679,4552,1587,115278,12901.997787
3313,1679,3665,1657,115518,5576.8820588
3391,1679,4002,1561,103450,11178.874909
3411,1679,4083,1568,105769,1348.5562862
3411,1679,4132,1550,108396,1017.101644
3414,1679,4199,1525,110556,849.6373516
3403,1679,4125,1552,108132,1064.7389415
3404,1679,4188,1529,109650,1190.4002186
3941,1679,4265,1719,111816,7080.8525502
3844,1679,4451,1027,100001,3284.1036678
1129,1679,1084,1745,105755,14127.793075
3125,2191,3706,1908,109932,7694.4842453
1955,2191,2563,2168,104703,6767.2776889
1258,2447,1443,1959,112978,13774.89117
1572,2447,2259,2209,101924,7461.3342994
1956,2703,2201,2857,111986,7643.4316295
1081,2959,1578,2567,108240,7449.327538
1123,2959,1614,2562,111637,9093.3051831
1211,3215,1638,2867,106259,6756.1063885
1564,3727,1636,3037,107478,3327.7399395
376,4239,581,3402,111145,10490.47183
4833,144,4830,128,108847,5549.1345487
4828,144,5372,115,112229,5129.941225
7532,400,7591,308,109897,1086.9914703
7101,400,7692,377,104253,1975.1994036
8275,400,8866,407,110452,826.36154036
7141,400,7512,413,107237,2075.7236607
7068,400,7478,419,103545,2124.1785384
7532,400,7404,346,115693,1005.8986662
2155,400,2875,130,101044,10369.114993
7536,400,7693,288,110169,1023.8608406
5855,656,6932,414,100656,5296.6952641
8682,656,8444,642,102090,835.44511683
8684,656,8925,559,115649,1051.9172628
6044,656,6370,436,110574,4704.3650621
8689,656,8855,571,114027,959.23826622
7686,656,8001,423,100446,1165.8591168
8695,656,8841,573,105265,605.25682229
6498,656,7196,407,113657,8844.1433608
8687,656,8707,596,103231,1253.2800469
7355,656,7718,599,107328,5931.1586976
8685,656,8572,620,114170,871.04517302
6836,656,6542,828,116872,6801.0491282
7566,656,7752,562,111967,4567.9037901
6446,656,7121,531,102418,10016.676216
8316,656,8641,583,110343,524.49323521
7079,656,7546,518,100122,5362.5432614
5282,912,6019,720,101341,8037.411572
1097,912,1428,544,115525,5951.7763274
5720,912,6395,596,117692,6796.0118555
5503,912,6737,406,112210,5882.4623178
5283,912,5781,779,117285,2647.7067841
1089,912,1555,471,108335,13032.78057
5061,912,5405,815,102905,6890.2007654
5874,912,5639,1080,102167,7012.8034784
5300,912,5778,776,107124,6888.9955324
5864,912,6325,610,106971,5058.5697371
4580,1168,4965,1065,106444,15266.784904
4944,1168,5516,1012,105156,5593.8436774
4607,1168,4990,983,105171,8769.4049448
5399,1168,5112,1098,106458,4710.3407582
4930,1168,5637,961,106232,8884.7695058
4797,1168,5321,930,101456,13040.081281
5717,1168,5968,1093,114947,3341.2635617
4224,1168,4186,1152,115167,3388.9727525
4937,1168,5745,933,108133,2559.6589937
4638,1168,5299,874,116950,14055.024641
2424,1168,2226,1922,109662,13954.375537
4978,1168,5574,801,107593,5547.1963896
4423,1424,4225,1680,118496,6915.0744748
2837,1680,3382,1701,116088,11152.055837
3571,1680,4409,611,106600,14002.635242
2745,1680,3003,1950,117633,6779.781702
2713,1680,3307,1680,116458,6736.2308623
2619,1936,3527,1447,111217,9635.0777225
2180,1936,2305,1465,116357,10212.123012
2620,1936,3196,1767,101439,2200.2452766
2091,1936,2465,2038,102780,6672.6306305
2091,1936,2541,1978,103759,6898.792707
2130,1936,2689,1137,106601,12124.473931
2368,1936,3374,1596,117377,4727.4152785
2091,1936,2416,2248,104571,4677.3107435
1873,2192,2395,2059,113428,8930.1700779
1962,2704,2330,2571,112012,8531.6189229
798,3472,1447,2355,105245,12265.211569
926,3472,1380,3008,106380,9662.8820814
470,3984,977,2921,115608,13122.828572
1770,4240,2283,3190,113400,4059.5962999
1771,4240,2343,3108,103167,3926.8609515
353,4496,528,4075,109678,10153.520392
175,4496,310,4061,116472,19182.418709
911,5264,1252,3603,103639,5078.7820932
911,5264,1273,3554,114268,4805.5543145
4687,145,4622,163,106309,3652.6915473
7067,401,7670,381,106805,1933.5303531
6949,401,7741,220,100739,2054.8784445
7548,401,7482,330,110790,715.5827568
7067,401,9201,76,100779,2005.9846711
7134,401,7643,386,104925,3647.5223491
7542,401,7411,344,102375,1096.7822297
7069,401,7579,399,100946,2124.1785384
7364,401,7710,407,117542,2366.4637749
8683,657,9036,540,110945,967.54078842
8304,657,8388,627,112752,1343.3787338
8686,657,8465,638,115808,1535.3295336
6779,657,6811,733,100088,9783.1120347
8683,657,8941,556,107792,1637.1393274
5240,913,6375,631,110814,6666.3129989
4855,913,5433,813,112564,4885.4685792
4939,913,5533,629,116465,4749.659539
5278,913,5625,781,105539,5015.2879834
5648,913,5623,906,104691,14410.251454
5201,913,5547,763,113021,1483.2067569
5103,913,5896,662,104904,4999.9379468
5049,913,5355,829,107958,5029.1825996
5838,913,5055,1358,109975,3846.2706201
5810,913,6575,658,102876,13956.573382
5806,913,6694,631,113092,8998.6897231
6541,913,6735,773,107356,3315.8416496
5413,913,6046,785,106570,6146.2733877
5215,913,6259,530,115953,5828.6733302
5286,913,6443,503,117713,4959.5671669
5633,1169,6329,844,105864,10660.970119
5311,1169,5512,937,101750,6568.2002113
4221,1169,4234,1494,104531,1481.3175594
4943,1169,5203,1100,106663,5982.5693929
5597,1169,5655,998,102069,4640.5687899
4944,1169,5237,1090,107337,4002.8702678
5051,1169,5128,1276,113426,6316.6510575
4631,1169,5645,769,112938,6245.2334984
4766,1169,5520,837,116324,7254.5768007
4222,1169,4492,1377,115719,7224.8141361
5069,1169,5945,777,113532,4218.1105066
4226,1169,4717,1160,102824,5090.7915882
4928,1169,5820,914,105098,4365.8275483
3191,1681,3657,1510,117162,7962.8748025
3299,1681,3997,1453,104765,1710.7339296
3397,1681,4200,1525,113958,1757.5938608
2914,1681,3235,1746,115005,5685.5600275
2658,1681,3541,1313,112844,7763.2055207
2750,1681,3311,1696,117021,6945.4278043
2130,1937,2596,1191,103350,9157.7031228
2421,1937,2962,1360,103557,6814.353997
2346,1937,3098,1742,101399,5413.3751649
2621,1937,3573,1427,100693,8021.907796
2073,2193,2885,1813,117721,10918.470671
1870,2193,2395,2058,108063,8196.7413583
2266,2449,2741,2521,113940,3962.167471
965,3473,1374,3031,113167,10230.823008
369,3985,573,3235,111628,15349.673696
445,4241,594,3306,117269,15203.724705
1770,4241,2333,3121,115569,4377.9796907
90,5009,154,4216,108120,18787.470364
7507,402,7520,443,101860,2546.7198982
8820,402,10175,258,101269,971.68240487
4270,402,4548,315,105936,4819.8930967
8681,658,8824,576,103934,1039.240389
6789,658,6718,790,114647,6800.8754875
8683,658,8852,572,118055,1686.9647722
6707,658,7193,461,109125,3280.0173981
7313,658,7189,507,115779,1122.8291463
6869,658,7237,541,109148,10297.907175
8680,658,8697,598,106543,1351.9059651
4845,658,5579,470,112898,3770.5823731
8680,658,9140,522,115552,1053.0395728
8004,658,8641,580,115568,922.40540486
4717,914,5168,807,105162,3672.92017
4717,914,5245,785,101185,5918.4625376
5927,914,6298,734,101451,12536.278735
5448,914,6561,513,109464,7694.7118753
4577,914,4292,1117,114754,4353.4825246
4717,914,5231,789,109706,2032.0372839
5867,914,7280,321,108886,5674.8933808
4717,914,5266,779,113206,1987.5051914
4717,914,5056,840,101316,3270.9324953
4717,914,5212,795,101206,2533.3198131
4717,914,5125,820,107203,2322.6489077
5369,914,6281,654,102719,3701.8327887
5631,914,5968,863,111107,9978.7507735
6189,914,6875,750,116519,3444.188914
6541,914,6959,724,109848,3315.8416496
1135,914,1472,603,104550,18370.600604
4717,914,5222,792,106795,1869.3410187
5843,914,6059,851,103972,13956.573382
4717,914,5187,802,111951,5903.7377051
4717,914,4958,868,100864,3385.8444157
5863,914,7164,345,107998,6245.7609088
4717,914,5094,829,107859,1926.969298
5388,914,6630,497,104083,2577.0741682
4717,914,5226,791,113494,2015.8779605
4717,914,5104,826,117424,3385.8444157
5368,914,6040,714,102899,3792.730995
4717,914,5169,807,112470,3651.8879256
4814,1170,5266,999,109982,5461.6498262
4796,1170,5986,819,102897,5826.2259305
5624,1170,6141,900,111156,8164.3493237
5073,1170,5902,788,114060,4102.6521746
4938,1170,5728,937,105018,4251.9316024
4224,1170,4660,1178,103998,9537.0859277
5309,1170,5393,970,103867,4485.4125839
5307,1170,5126,1043,117177,8665.0427874
4935,1170,5871,900,110798,8673.4816007
4534,1170,5204,972,102596,6323.1193414
3929,1426,3942,1625,101719,6336.2486556
4108,1426,3673,1605,112543,2800.0943841
3561,1426,4015,1516,105276,3688.0370252
3185,1426,3663,1421,105418,5702.312543
4195,1426,4486,1419,107842,6019.1031567
4117,1426,4791,1172,101010,12270.033553
3559,1426,4012,1517,111427,8401.3704418
3558,1426,3945,1543,106666,3587.6198533
3557,1426,3879,1568,116785,3253.1792338
4673,1426,4946,1344,103013,14571.067019
3558,1426,4070,1496,114687,8589.2928828
1163,1426,1557,824,106799,8758.3849931
3299,1682,3771,1540,105553,2539.3544714
3369,1682,4286,1376,115206,6276.5175127
3315,1682,3955,1543,100588,4532.2085047
2475,1938,2796,2080,109835,5924.4175907
2187,1938,2272,1487,105778,17417.697038
2560,1938,3514,1651,100786,6868.8338629
2338,1938,3193,1635,109954,6237.0596302
912,2194,1475,600,107355,9176.3670451
2014,2194,2936,1726,108925,8767.8062558
1255,2450,1428,1978,112772,16113.330769
1447,2706,2079,2413,112596,7473.3022004
1573,2706,2330,2237,106989,7154.2534748
1573,2706,2490,2384,104824,6205.4177298
1111,2962,1622,2637,115847,5805.1362784
308,3986,492,3320,101092,10415.746285
466,3986,948,2977,115709,9132.6882807
1770,4242,2229,3265,104829,3795.680398
4684,147,4549,187,116570,5907.630901
7013,403,7377,246,101816,3312.339112
4260,403,4360,359,107723,4540.1286341
6406,403,6439,388,115751,2009.8933236
8683,659,8864,570,112331,1505.5250826
6979,659,7363,509,105789,1644.450593
8681,659,8721,594,103911,1053.8484575
6719,659,6869,670,117447,4393.2465579
8679,659,8662,604,113658,647.70778491
8684,659,8664,604,100649,921.90507983
8680,659,8618,612,100570,782.7911808
8683,659,8837,574,102262,921.90507983
1349,659,1984,334,103540,9018.5623417
7126,915,7476,757,109354,8640.5579406
6063,915,6613,789,114992,13362.975241
7202,915,7484,765,109682,1925.5993249
5354,915,6109,697,116499,4124.7057726
4047,915,4243,997,102076,2167.4317097
5942,915,5572,1168,100604,4944.5609157
6157,915,6576,805,108465,4526.9767608
4750,1171,5256,926,109430,6535.337657
5431,1171,5304,1366,116154,8338.7020564
4938,1171,5854,905,115992,11773.092576
5000,1171,5616,789,110619,3151.8953054
4220,1171,4889,915,102668,5646.0730835
4938,1171,5622,965,115664,9210.5986369
5996,1171,6439,921,116626,7650.4123096
4922,1171,5864,902,107527,5526.2947058
4937,1171,5937,883,117092,8521.9721227
4553,1171,5065,975,103841,2014.9761725
4578,1171,5001,1119,111203,4451.0973005
4515,1171,5016,1102,115373,7005.738965
3998,1171,5134,754,115195,4360.9933868
4634,1171,4997,1124,104067,3995.1865266
3915,1427,3971,1613,108763,3831.3305653
3568,1427,3875,1569,108599,3023.2011876
4128,1427,4030,1519,108346,5777.9241025
3556,1427,4634,888,110188,6774.3585808
3890,1427,3652,1614,116561,3243.459065
2666,1683,2820,1926,102492,4828.376091
3347,1683,3503,1827,106874,4513.4891255
3826,1683,4444,1030,118083,3840.2077904
3396,1683,4355,1468,110808,1198.2249051
2758,1683,3021,1939,110024,5027.8939131
2697,1683,3398,1638,106614,5744.2341011
3397,1683,4152,1543,101091,1480.1265624
2695,1939,2882,1536,107439,4985.2698976
1467,1939,1830,1747,109823,9281.0815789
2090,2195,3540,1505,111561,8495.1857893
2355,2195,2893,2098,104596,4234.6381434
1254,2451,1514,1611,118268,13506.649397
2201,2451,2435,2465,114032,3596.7102461
1256,2451,1386,2034,110862,14188.18987
3235,2451,3843,1702,105331,11280.211245
1578,2707,2139,2296,114181,7201.1750884
1514,2707,2399,2055,112836,7644.9243457
1213,2963,1959,2312,110795,11253.420002
947,3475,1160,3566,100461,7502.8782395
1768,4243,2036,3413,105616,5576.3208276
1769,4243,2270,3209,109142,4658.8723989
205,4499,251,4077,100332,11613.584227
910,5267,912,4432,114889,7370.6030495
4799,148,4267,229,105722,6540.4640225
7830,404,8829,202,116895,872.52145759
4879,404,4144,1064,112829,5164.3261644
4262,404,4481,319,107759,6457.2670094
7828,404,8638,235,115788,927.79147226
2267,404,2541,481,105426,5531.1654566
8371,660,8463,614,106966,978.77477755
7060,660,7298,633,114949,5964.595911
8682,660,8828,576,101410,730.48461623
1793,660,2392,285,114885,9341.0139516
5318,660,5923,389,101326,3390.8553598
7113,660,7350,581,109452,5504.2315458
8680,660,8671,603,117846,782.7911808
8679,660,8742,590,100804,1578.5513701
7209,660,7721,468,117137,6958.4897438
8679,660,8537,626,110912,847.51933932
8680,660,8768,586,100081,1508.1945759
6793,660,6602,815,108186,6812.5698937
8677,660,8890,565,117576,1018.0088606
5440,916,5863,830,109311,8734.054719
5832,916,5998,865,116606,16901.078608
5408,916,6506,526,105783,6999.2489175
5295,916,6118,695,108516,5566.6546575
1084,916,1411,669,106724,12832.086274
5349,916,6267,658,106496,6696.846626
5244,916,5998,725,115065,10049.366311
5360,916,6334,566,113349,3701.8327887
