"TYPETHERM","HEATCNTL","TEMPHOME","TEMPGONE","TEMPNITE","COOLCNTL","TEMPHOMEAC","TEMPGONEAC","TEMPNITEAC","ZHEATCNTL","ZTEMPGONE","ZTEMPGONEAC","ZTEMPHOME","ZTEMPHOMEAC","ZTEMPNITE","ZTEMPNITEAC","ZTYPETHERM","DOEID","NWEIGHT"
2,2,74,78,76,2,73,75,72,1,1,1,1,1,1,1,1,117438,16612.718409
1,2,78,78,78,2,73,73,73,0,0,0,0,0,0,0,0,104228,11630.204009
2,2,78,78,78,2,73,73,74,0,0,0,0,0,0,0,0,100993,14277.863685
2,1,78,78,78,1,73,73,73,0,0,0,0,0,0,0,0,108767,3666.5688626
2,2,73,78,68,2,73,78,68,0,0,0,0,0,0,0,0,105441,9097.9191983
1,1,78,78,78,1,73,73,72,0,0,0,0,0,0,0,0,101770,4043.1506216
1,1,78,78,70,1,73,73,65,0,0,0,0,0,0,0,0,114957,3732.3745165
1,2,78,78,76,2,73,73,73,0,0,0,0,0,0,0,0,101084,12339.311734
2,4,74,78,70,3,74,78,74,0,0,0,0,0,0,0,0,117307,10313.15042
1,2,75,78,75,2,74,78,73,0,0,0,0,0,0,0,0,114007,12148.27749
2,1,78,78,78,1,74,75,75,0,0,0,0,0,0,0,0,109194,14286.863681
2,2,74,78,74,1,74,78,74,0,0,0,0,0,0,0,0,112799,3522.4860269
2,1,78,78,78,4,74,77,73,0,0,0,0,0,0,0,0,113909,16178.412337
3,2,75,78,70,2,74,78,68,0,0,0,0,0,0,0,0,110405,11594.476223
1,2,76,78,76,2,74,75,74,0,0,0,0,0,0,0,0,116669,1262.7665678
1,1,72,78,72,1,74,78,72,0,0,0,0,0,0,0,0,102962,5557.121347
2,1,78,78,78,1,74,74,74,0,0,0,0,0,0,0,0,109619,18968.518066
1,2,80,78,72,2,74,74,72,0,0,0,0,0,0,0,0,100413,8056.9335438
3,4,74,78,70,1,74,78,70,0,0,0,0,0,0,0,0,102813,13974.17757
2,2,75,78,75,2,75,75,75,0,0,0,0,0,0,0,0,105463,15084.900919
1,1,75,78,75,1,75,75,75,0,0,0,0,0,0,0,0,112879,16982.148203
2,3,75,78,70,3,75,78,70,0,0,0,0,0,0,0,0,118229,6652.3358616
2,1,78,78,78,1,75,78,75,0,0,0,0,0,0,0,0,107461,5258.6997171
2,3,75,78,75,3,75,78,75,0,0,0,0,0,0,0,0,108643,10394.881006
1,1,75,78,75,1,75,78,75,0,0,0,0,0,0,0,0,109524,16411.26818
2,5,76,78,79,5,75,75,78,0,0,0,0,0,0,0,0,112696,3224.9953462
1,4,78,78,78,4,75,75,77,0,0,0,0,0,0,0,0,108565,13974.17757
2,1,75,78,72,1,75,78,72,0,0,0,0,0,0,0,0,108255,8991.4657927
1,1,74,78,76,1,75,78,75,0,0,0,0,0,0,0,0,117569,12309.173782
3,1,75,78,73,1,75,78,75,0,0,0,0,0,0,0,0,111145,10490.47183
1,2,78,78,68,1,75,78,74,0,0,0,0,0,0,0,0,116554,3539.1093281
2,2,74,78,72,2,75,78,72,0,0,0,0,0,0,0,0,113459,11203.398544
2,3,75,78,73,3,75,78,73,0,0,0,0,0,0,0,0,104598,17261.854811
3,1,75,78,70,1,75,78,70,0,0,0,0,0,0,0,0,110873,3966.1388584
2,5,76,78,76,5,75,78,75,0,1,1,1,1,1,1,1,112104,2395.4494757
2,4,75,78,75,4,75,76,75,0,1,1,0,0,0,0,0,109900,11707.552399
2,2,78,78,75,4,75,75,72,0,0,0,0,0,0,0,0,111628,15349.673696
2,2,72,78,72,2,75,78,72,0,0,0,0,0,0,0,0,101873,4697.5823169
3,3,80,78,72,3,75,75,75,0,1,1,1,1,1,1,0,114406,7921.5212919
2,1,70,78,70,3,75,80,68,0,0,0,0,0,0,0,0,101409,5335.661356
2,1,78,78,78,1,75,75,75,0,0,0,0,0,0,0,0,102392,10883.586897
2,1,78,78,78,1,76,76,76,0,0,0,0,0,0,0,0,100296,3155.324277
2,2,78,78,78,2,76,78,76,0,0,0,0,0,0,0,0,105338,20217.774359
2,1,77,78,77,1,76,77,76,0,0,0,0,0,0,0,0,101066,9868.8703781
2,1,78,78,78,1,76,76,76,0,0,0,0,0,0,0,0,106248,10134.886398
2,3,76,78,72,3,76,78,74,0,0,0,0,0,0,0,0,103137,11560.165009
3,3,75,78,75,3,76,78,75,0,0,0,0,0,0,0,0,106256,9137.1697126
2,3,76,78,73,3,76,78,73,0,0,0,0,0,0,0,0,110603,13618.103134
3,2,67,78,74,2,76,80,74,0,0,0,0,0,0,0,0,101846,5669.4365722
2,4,76,78,76,2,76,78,76,0,0,0,0,0,0,0,0,116031,10041.391256
2,2,74,78,74,3,76,78,76,0,0,0,0,0,0,0,0,106924,11501.97193
2,3,76,78,76,3,76,78,80,0,0,0,0,0,0,0,0,113882,12369.728608
2,2,78,78,78,1,76,76,76,0,0,0,0,0,0,0,0,117554,10248.420026
3,4,78,78,73,4,76,78,73,0,0,0,0,0,0,0,0,112031,13762.342874
2,2,76,78,74,2,76,78,74,0,0,0,0,0,0,0,0,106163,10041.391256
2,1,78,78,78,1,76,76,76,0,0,0,0,0,0,0,0,113411,6392.4219352
2,2,77,78,74,3,77,78,74,0,0,0,0,0,0,0,0,115551,12159.623322
3,4,76,78,75,1,77,79,74,0,0,0,0,0,0,0,0,104831,6375.3869796
1,1,78,78,77,1,77,78,77,0,0,0,0,0,0,0,0,101994,16978.441142
2,1,80,78,80,1,77,80,79,0,0,0,0,0,0,0,0,111686,7118.767193
3,4,82,78,78,3,78,78,78,0,1,1,1,1,1,1,0,114988,13974.17757
1,2,82,78,78,2,78,78,78,0,0,0,0,0,0,0,0,116165,15780.682794
2,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,112643,12157.944919
2,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,112183,8984.3746855
1,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,104209,7313.3793638
3,3,78,78,78,3,78,78,78,0,0,0,0,0,0,0,0,102469,9155.6756955
1,4,78,78,78,2,78,78,78,0,0,0,0,0,0,0,0,105043,3650.6518625
2,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,115399,5751.7345436
1,2,78,78,78,2,78,78,78,0,0,0,0,0,0,0,0,116581,7073.3508101
2,4,78,78,78,4,78,78,78,0,0,0,0,0,0,0,0,104458,4164.6394206
1,2,78,78,78,2,78,78,78,0,0,0,0,0,0,0,0,101886,5475.8394381
1,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,101389,5066.7089556
3,3,70,78,60,3,78,85,73,0,1,0,0,0,0,0,0,115764,5353.7396973
0,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,108836,10992.392983
0,5,78,78,78,4,78,78,78,0,0,0,0,0,0,0,1,104642,13199.138946
2,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,115355,11002.046084
3,1,78,78,78,4,78,80,78,0,0,0,0,0,0,0,0,116963,4562.8297313
0,4,78,78,78,4,78,78,78,0,0,0,0,0,0,0,0,109714,15725.933725
3,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,100491,11240.687591
2,2,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,113951,6419.9606042
3,4,78,78,78,4,78,78,78,0,0,0,0,0,0,0,1,102571,12602.603269
2,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,111111,12803.933584
1,2,78,78,78,2,78,78,78,1,0,0,0,0,0,0,0,118254,8208.9570831
2,4,78,78,70,1,78,78,78,0,0,0,0,0,0,0,0,116765,9779.5917852
1,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,105706,572.87214172
2,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,116190,7715.1534606
1,4,78,78,66,4,78,78,66,0,0,0,0,0,0,0,0,112089,6984.4555307
1,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,101425,3977.3139206
2,2,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,109496,18854.809264
2,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,114597,3375.6993239
1,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,113320,7163.2865513
3,2,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,102889,9255.8169722
1,2,78,78,73,2,78,78,73,0,0,0,0,0,0,0,0,102984,4484.7313406
0,4,78,78,76,4,78,78,82,0,0,0,0,0,0,0,0,114757,16033.973324
1,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,106691,14286.584638
2,2,78,78,71,2,78,78,71,0,0,0,0,0,0,0,0,101359,10037.511135
1,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,105830,5359.5440731
3,2,78,78,72,4,78,78,72,0,0,0,0,0,0,0,0,112153,9083.0932837
2,1,78,78,78,1,78,78,78,1,0,0,0,0,0,0,1,100352,15671.265104
2,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,1,104191,3903.1064347
2,1,78,78,78,1,78,78,78,0,0,0,0,0,0,0,0,116991,10218.506633
0,4,78,78,78,2,78,78,78,0,0,0,0,0,0,0,0,109293,12575.677111
1,1,78,78,78,1,79,79,79,0,0,0,0,0,0,0,0,115548,6352.027689
2,1,78,78,78,1,79,79,79,0,0,0,0,0,0,0,0,106423,4471.1815149
1,1,78,78,78,2,79,81,79,0,0,0,0,0,0,0,0,108795,2408.066004
1,1,78,78,65,1,79,79,65,0,0,0,0,0,0,0,0,100528,10735.769733
1,1,78,78,78,1,80,80,80,0,0,0,0,0,0,0,0,106949,2139.4579471
2,2,78,78,78,4,80,80,80,0,0,0,0,0,0,0,1,116878,10055.849372
2,1,78,78,78,1,80,80,80,0,0,0,0,0,0,0,0,116329,8104.7216028
0,4,78,78,65,1,80,80,80,0,0,0,0,0,1,0,0,116196,10942.219264
2,3,78,78,69,2,82,82,82,0,0,0,0,0,0,0,0,109384,4515.4033305
2,1,78,78,78,1,82,82,86,0,0,0,0,0,0,0,0,110530,9746.3812303
1,1,82,78,78,1,82,78,78,0,0,0,0,0,0,0,0,108882,6009.5255923
2,1,78,78,78,1,83,78,83,0,0,0,0,0,0,0,0,101211,5001.2674871
0,4,78,78,60,4,90,90,80,0,0,0,0,0,0,0,0,100529,9999.2841807
2,3,78,78,74,-2,-2,-2,-2,1,0,-2,0,-2,1,-2,0,108196,15398.207906
2,3,64,78,60,-2,-2,-2,-2,0,1,-2,0,-2,0,-2,0,113341,9309.9267518
1,4,78,78,78,-2,-2,-2,-2,1,0,-2,0,-2,0,-2,0,107443,8126.2866338
2,1,78,78,78,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115469,4923.2906762
1,1,78,78,78,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,110951,9637.9511346
2,1,76,78,76,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108151,5364.0679709
1,1,73,78,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115414,14496.052098
0,5,78,78,78,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,1,110053,1251.4491802
0,5,78,78,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104234,2806.4075819
1,1,78,78,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104197,13594.769054
1,1,78,78,78,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100850,3778.4764996
2,1,79,79,79,2,65,68,64,0,0,0,0,0,0,0,0,112832,8476.6659473
1,2,79,79,80,2,69,69,70,0,0,0,0,0,0,0,0,115337,5368.4718874
0,2,75,79,65,4,70,70,65,0,0,0,0,0,0,0,0,107706,10547.024918
2,2,79,79,79,2,70,70,70,0,0,0,0,0,0,0,0,104010,13374.707798
1,1,79,79,79,1,70,70,70,0,0,0,0,0,0,0,0,109697,9135.0673169
2,1,70,79,79,1,70,79,70,0,0,0,0,0,0,0,0,109549,8610.7120334
1,1,70,79,70,1,70,70,70,0,0,0,0,0,0,0,0,108394,3294.5109834
2,1,72,79,68,1,74,79,68,0,0,0,0,0,0,0,0,114625,11401.836213
2,1,75,79,75,1,75,75,75,0,0,0,0,0,0,0,0,103562,5715.5958083
3,3,69,79,68,3,76,79,76,0,0,0,0,0,0,0,0,101221,9002.4997237
3,3,79,79,79,3,76,80,73,0,1,1,1,1,1,1,0,112896,10942.219264
2,3,79,79,72,3,76,76,74,0,0,1,0,1,1,1,0,103250,8777.0342065
1,1,77,79,77,1,76,78,77,0,0,0,0,0,0,0,0,110089,5631.9560705
1,1,76,79,74,1,76,79,74,0,0,0,0,0,0,0,0,108456,7967.9475142
2,2,79,79,77,1,77,77,75,0,0,0,0,0,0,0,0,110991,4311.8236875
2,1,79,79,79,1,77,77,77,0,0,0,0,0,0,0,0,114170,871.04517302
2,3,77,79,77,3,78,80,78,0,1,1,1,1,1,1,0,111718,4997.6137383
3,1,76,79,76,1,79,79,79,0,0,0,0,0,0,0,0,114305,10780.244385
2,1,79,79,79,1,79,79,79,0,0,0,0,0,0,0,0,106879,4762.4732733
2,1,79,79,81,1,79,79,79,0,0,0,0,0,0,0,0,111735,9465.0497078
1,2,79,79,78,2,79,79,78,0,0,0,0,0,0,0,0,115381,13320.009385
2,1,79,79,79,1,79,79,79,0,0,0,0,0,0,0,0,117070,10968.080518
1,2,79,79,79,2,79,79,79,0,0,0,0,0,0,0,0,101666,4229.7466437
2,3,79,79,79,3,79,79,79,0,0,0,0,0,0,0,0,113939,5944.434933
1,1,79,79,75,1,79,79,75,0,0,0,0,0,0,0,0,115942,11551.774287
1,1,79,79,79,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,112263,9387.8774312
2,1,79,79,79,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104322,8267.0066497
0,5,79,79,79,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108608,578.5425442
1,1,80,80,80,2,50,75,50,0,0,1,0,0,0,0,1,118372,1932.0524841
1,1,80,80,80,1,50,65,65,0,0,1,0,0,0,1,0,116264,8400.393817
0,4,80,80,80,4,60,60,60,0,0,0,0,0,0,0,0,104661,12132.438455
1,1,80,80,80,4,60,60,60,0,0,0,0,0,0,0,0,108772,9408.1734223
1,1,85,80,75,2,64,85,85,0,0,0,0,1,0,0,0,106100,6651.6409438
2,1,80,80,80,1,65,65,65,0,0,0,0,0,0,0,0,101234,8215.1361112
2,2,72,80,72,2,65,75,70,0,0,0,0,0,0,0,0,113879,11650.686199
3,1,80,80,81,1,69,69,70,0,0,0,0,0,0,0,0,111971,1383.6772299
1,2,70,80,70,2,70,80,70,0,0,0,0,0,0,0,0,109669,11011.418013
1,4,80,80,65,1,70,70,70,0,0,0,0,0,0,0,0,104201,5928.3868229
3,1,79,80,79,1,70,80,79,0,0,0,0,0,0,0,0,100835,4065.2333318
2,1,80,80,90,1,70,70,80,0,0,0,0,0,0,0,0,103178,1009.0119608
1,2,80,80,80,4,70,70,70,0,0,1,0,1,0,1,0,100362,11896.021454
1,2,70,80,70,2,70,90,70,0,0,0,0,0,0,0,0,118051,11924.079606
2,1,70,80,75,1,70,70,70,0,0,0,0,0,0,0,0,100581,23162.176912
2,4,85,80,85,4,70,70,70,0,0,0,0,0,0,0,0,100474,16884.842668
0,2,79,80,60,1,70,72,70,1,0,1,0,1,1,1,0,109317,6522.8162629
0,2,80,80,80,2,70,70,70,0,0,0,0,0,0,0,0,117116,7183.8676034
2,5,70,80,72,2,70,77,72,0,0,0,0,0,0,0,1,101621,8882.3367368
1,1,80,80,80,1,71,72,70,0,0,0,0,0,0,0,0,110144,7833.1242103
2,1,75,80,75,1,72,80,72,0,0,0,0,0,0,0,0,101557,10918.490762
2,2,72,80,71,2,72,80,71,0,0,0,0,0,0,0,0,110886,10441.998376
0,5,80,80,80,5,72,72,72,0,0,0,0,0,0,0,0,109571,12159.447044
1,1,75,80,72,1,73,80,72,0,0,0,0,0,0,0,0,112669,15890.966319
2,1,77,80,77,1,73,77,73,0,0,0,0,0,0,0,1,107423,11057.27143
1,1,80,80,80,1,73,73,73,0,0,0,0,0,0,0,0,114473,7917.0561201
2,2,74,80,74,2,74,80,74,1,0,0,0,0,0,0,0,110926,4901.6510764
1,1,74,80,74,1,74,74,74,0,0,0,0,0,0,0,1,117273,7715.396758
3,2,74,80,74,3,74,80,74,0,0,0,0,0,0,0,0,104190,10251.265372
0,4,80,80,50,4,75,75,50,0,0,0,0,0,0,0,0,100326,2142.2445343
0,4,80,80,75,4,75,75,73,0,0,0,0,0,0,0,0,113327,9558.7910916
2,2,74,80,70,4,75,75,75,0,1,1,0,1,0,1,0,111406,886.52250724
2,4,75,80,70,4,75,80,70,0,0,0,0,0,0,0,0,114444,5634.573218
1,2,79,80,79,2,75,75,73,0,0,0,0,0,0,0,1,111113,7072.4341961
3,3,75,80,73,3,75,78,73,0,0,0,0,0,0,0,0,105764,8998.3965575
2,1,75,80,75,1,75,80,75,0,0,0,0,0,0,0,0,111126,5873.0848371
1,2,80,80,80,1,75,75,75,0,0,0,0,0,0,0,0,115815,8471.6335281
1,2,75,80,70,1,75,80,70,0,0,0,0,0,0,0,0,110216,7358.3735935
2,1,80,80,89,1,75,75,75,0,0,0,0,0,0,0,0,103351,7515.2800425
3,3,75,80,79,3,75,84,79,0,0,0,0,0,0,0,0,102108,12037.713998
2,4,72,80,70,1,75,85,70,0,0,0,0,0,0,0,0,103239,4892.2727654
2,1,80,80,80,1,75,75,75,0,0,0,0,0,0,0,0,103379,4338.2864183
2,3,78,80,76,3,76,80,73,0,0,0,0,0,0,0,0,106871,8350.0570888
0,5,76,80,70,5,76,76,74,0,0,0,0,0,0,0,0,112916,12189.521308
1,1,80,80,80,1,76,76,76,0,0,0,0,0,0,0,0,113678,7527.8846626
3,3,80,80,80,1,76,76,76,0,0,0,0,0,0,0,0,107144,10227.363953
2,4,80,80,65,4,77,80,68,0,1,0,1,0,0,0,0,105268,4495.0380988
2,4,70,80,70,2,77,80,78,0,0,0,0,0,0,0,0,113623,11810.18055
2,2,77,80,74,2,77,80,74,0,0,0,0,0,0,0,0,102750,12462.801713
2,1,78,80,77,2,77,79,75,1,0,0,0,0,0,0,1,115141,19875.267209
2,1,80,80,80,1,77,77,77,0,0,0,0,0,0,0,0,112609,4058.0298363
1,2,80,80,80,2,77,78,80,1,0,0,0,0,0,0,0,108017,8856.4344364
2,2,77,80,77,2,77,80,77,0,0,0,0,0,0,0,0,113466,11490.639935
0,1,78,80,75,2,78,80,75,0,0,0,0,0,0,0,0,118289,4971.8705483
1,1,80,80,80,1,78,78,78,0,0,0,0,0,0,0,0,106963,5197.2108348
2,1,78,80,78,1,78,80,78,0,0,0,0,0,0,0,0,105632,14756.896553
1,2,76,80,71,2,78,82,70,0,0,0,0,0,0,0,0,113252,11826.794575
1,2,77,80,72,2,78,80,80,0,0,0,0,0,0,0,0,112286,3140.0471238
2,1,78,80,78,1,78,80,78,0,0,0,0,0,0,0,0,111570,5661.9149383
1,2,70,80,68,2,78,80,78,0,0,0,0,0,0,0,0,117834,7582.4776684
2,1,78,80,78,1,78,80,78,0,0,0,0,0,0,0,0,115145,9702.5894491
2,1,79,80,80,1,79,80,80,0,0,0,0,0,0,0,0,111510,4336.4054012
2,1,80,80,80,1,80,80,80,0,0,0,0,0,0,0,0,106462,1318.7569994
2,1,80,80,80,1,80,80,80,0,0,0,0,0,0,0,0,117506,5525.8169292
1,4,80,80,75,4,80,80,75,0,0,0,0,0,0,0,0,110884,19099.473216
2,1,80,80,80,1,80,80,80,0,0,0,0,0,0,0,1,100620,6017.7779465
3,4,75,80,75,2,80,80,80,0,0,0,0,0,0,0,0,113952,7181.8618888
0,1,82,80,82,4,80,78,80,0,0,0,0,0,0,0,0,117081,5582.6993469
3,3,80,80,80,3,80,80,80,0,0,0,0,0,0,0,0,110433,4348.6705321
2,1,80,80,80,1,80,80,80,0,0,0,0,0,0,0,0,109296,7303.3253508
0,2,80,80,80,4,80,80,80,0,0,0,0,0,0,0,0,101326,3390.8553598
0,4,80,80,80,4,80,80,80,0,0,0,0,0,0,0,0,110510,1722.9822735
1,1,80,80,80,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107985,1147.1506143
0,5,80,80,80,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100873,10086.046446
1,2,80,80,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107924,7297.7141727
2,2,75,80,72,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101376,11431.349807
1,1,80,80,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115863,18311.152657
0,2,80,80,80,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100655,2179.0916494
1,1,80,80,80,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100298,3280.1280376
0,2,80,80,80,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104164,2355.0221714
1,2,80,80,80,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103280,12012.291391
1,1,80,80,80,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109280,19084.292109
1,2,80,80,80,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,106389,16487.338979
0,1,75,80,72,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103529,10395.625499
2,3,77,81,77,3,77,81,77,0,0,0,0,0,0,0,0,106610,6160.6993942
2,4,77,81,77,4,79,82,80,0,0,0,0,0,0,0,0,111044,3278.6007785
1,1,82,82,82,1,70,70,70,0,0,0,0,0,0,0,0,111299,7649.5316667
2,1,72,82,72,1,72,72,72,0,0,0,0,0,0,0,0,116298,4225.7780117
2,2,77,82,77,2,76,77,76,0,0,0,0,0,0,0,0,108554,2163.0273883
2,4,77,82,74,3,77,82,74,0,0,0,0,0,0,0,0,113813,7585.2638228
2,1,78,82,78,1,78,80,78,0,0,0,0,0,0,0,0,106407,4527.9499081
3,4,64,82,60,3,78,80,80,0,1,0,0,0,0,0,0,109518,7123.1464106
2,2,80,82,79,2,80,82,79,0,0,0,0,0,0,0,0,108164,3824.5183822
0,5,76,82,69,2,85,87,77,0,0,0,0,0,0,0,0,116181,12025.705692
1,1,78,82,82,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104864,6991.7553317
1,2,82,82,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113779,1557.9286789
3,3,84,84,84,3,84,84,84,0,0,0,0,0,0,0,0,117746,15445.609762
2,1,76,85,75,1,73,73,73,0,0,0,0,0,0,0,0,108035,5913.5406565
2,3,75,85,70,3,75,85,70,0,0,0,0,0,0,0,0,101305,12057.483065
1,2,80,85,80,4,75,80,65,0,0,0,0,0,0,0,0,113133,7890.4974575
1,2,78,85,83,2,78,85,80,0,0,0,0,0,0,0,0,103610,9122.1553436
1,2,80,85,80,1,78,90,78,0,0,0,0,0,0,0,0,106961,18318.087773
0,1,80,85,78,2,80,85,78,0,0,0,0,0,0,0,0,105992,9698.3099756
0,5,85,85,75,4,80,85,85,0,0,1,0,0,0,0,0,100117,10631.987858
2,1,80,85,80,1,80,86,80,0,0,0,0,0,0,0,0,101152,6237.170256
0,2,80,85,72,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,116936,5628.9282862
1,1,77,85,81,-2,-2,-2,-2,1,0,-2,0,-2,0,-2,0,102007,995.93006748
1,1,68,86,68,1,65,65,65,0,0,0,0,0,0,0,0,105246,7474.341933
2,4,86,86,86,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114465,15097.821522
0,4,59,87,57,4,75,50,75,0,0,0,0,1,0,1,0,112003,13505.399437
0,5,89,89,89,4,60,60,60,0,0,0,0,0,0,0,0,104131,1881.6489779
0,5,50,90,50,5,50,90,50,0,0,0,0,0,0,0,0,111706,11466.587042
0,1,50,90,50,1,58,50,50,0,0,1,0,1,0,1,0,106231,7253.8762785
2,4,70,90,68,4,70,70,68,0,0,0,0,0,0,0,0,111654,7602.2545567
1,4,90,90,90,4,72,72,72,0,0,0,0,0,0,0,1,114020,5430.4297182
0,1,90,90,60,2,90,90,60,0,0,0,0,0,0,0,0,102242,5470.9621084
0,4,90,90,60,4,90,90,90,0,0,0,0,0,0,0,0,101561,11576.089389
0,-2,-2,-2,-2,5,50,50,50,-2,-2,0,-2,0,-2,0,0,102459,14225.858866
0,-2,-2,-2,-2,5,60,60,60,-2,-2,0,-2,0,-2,0,0,100566,12515.740387
0,-2,-2,-2,-2,4,60,60,60,-2,-2,0,-2,0,-2,0,0,101499,9318.0443508
1,-2,-2,-2,-2,4,60,70,60,-2,-2,0,-2,0,-2,0,0,113788,7911.5366561
0,-2,-2,-2,-2,5,60,70,65,-2,-2,0,-2,0,-2,0,0,114608,5468.2652566
0,-2,-2,-2,-2,5,60,77,60,-2,-2,1,-2,0,-2,0,0,102994,9637.5888263
2,-2,-2,-2,-2,2,62,75,62,-2,-2,0,-2,0,-2,0,0,110349,8978.1492402
2,-2,-2,-2,-2,1,64,64,64,-2,-2,0,-2,0,-2,0,0,111634,2132.8106585
2,-2,-2,-2,-2,4,64,70,64,-2,-2,0,-2,0,-2,0,0,112179,4051.0080436
0,-2,-2,-2,-2,1,65,72,65,-2,-2,0,-2,0,-2,0,0,117256,8937.9484997
1,-2,-2,-2,-2,1,65,75,65,-2,-2,0,-2,0,-2,0,0,104950,8976.2253526
2,-2,-2,-2,-2,1,65,65,65,-2,-2,0,-2,0,-2,0,0,118119,4176.2272689
1,-2,-2,-2,-2,4,65,75,65,-2,-2,0,-2,0,-2,0,0,106151,9536.6938897
0,-2,-2,-2,-2,5,65,60,60,-2,-2,0,-2,0,-2,0,0,114323,1820.7671619
0,-2,-2,-2,-2,2,66,66,62,-2,-2,0,-2,0,-2,0,0,115760,9869.8755956
1,-2,-2,-2,-2,1,67,67,65,-2,-2,0,-2,0,-2,0,0,108638,11800.274903
0,-2,-2,-2,-2,1,67,78,78,-2,-2,1,-2,0,-2,1,0,100636,18507.917682
0,-2,-2,-2,-2,4,67,75,75,-2,-2,0,-2,0,-2,0,0,103583,1828.2365932
2,-2,-2,-2,-2,1,68,72,68,-2,-2,0,-2,0,-2,0,0,106408,6066.4970567
3,-2,-2,-2,-2,3,68,72,68,-2,-2,0,-2,0,-2,0,0,105354,1179.2990898
1,-2,-2,-2,-2,4,68,68,65,-2,-2,0,-2,0,-2,0,1,110219,6748.4774602
2,-2,-2,-2,-2,3,68,71,68,-2,-2,0,-2,0,-2,0,0,106270,14652.219468
2,-2,-2,-2,-2,2,68,68,68,-2,-2,0,-2,0,-2,0,0,115404,1939.0179947
1,-2,-2,-2,-2,1,68,70,68,-2,-2,0,-2,0,-2,0,0,103472,10770.95388
0,-2,-2,-2,-2,4,68,60,60,-2,-2,0,-2,0,-2,0,0,100111,5652.1314152
1,-2,-2,-2,-2,1,68,68,68,-2,-2,0,-2,0,-2,0,0,107091,10971.291534
1,-2,-2,-2,-2,1,69,72,69,-2,-2,0,-2,0,-2,0,0,100332,11613.584227
3,-2,-2,-2,-2,1,69,80,69,-2,-2,0,-2,0,-2,0,0,109208,8611.4758773
0,-2,-2,-2,-2,4,69,85,70,-2,-2,0,-2,0,-2,0,0,109044,1875.2855218
0,-2,-2,-2,-2,4,69,80,69,-2,-2,1,-2,0,-2,0,0,110443,14714.526588
2,-2,-2,-2,-2,3,69,72,68,-2,-2,0,-2,0,-2,0,0,103063,13281.933327
0,-2,-2,-2,-2,5,69,86,63,-2,-2,0,-2,0,-2,0,0,115390,12106.714806
1,-2,-2,-2,-2,1,70,75,70,-2,-2,0,-2,0,-2,0,0,104664,5621.1765837
2,-2,-2,-2,-2,1,70,70,70,-2,-2,0,-2,0,-2,0,0,109612,5065.764434
