"DOEID","BA_climate","IECC_climate_code","UATYP10","NWEIGHT"
108453,Cold,5A,U,16040.969345
102573,Cold,5A,U,5762.8615976
116358,Cold,5A,U,7127.8307908
115286,Cold,5A,U,10275.745013
110581,Cold,5A,U,6239.9781565
113045,Cold,5A,U,12091.586147
102814,Cold,5A,U,7366.1439347
108715,Cold,5A,U,14901.475106
114699,Cold,5A,U,3229.4868057
104225,Cold,5A,U,3672.797314
112258,Cold,5A,U,3735.2462627
108179,Cold,5A,U,7789.725416
117784,Cold,5A,U,5071.4550373
114153,Cold,5A,U,6671.2469188
116531,Cold,5A,U,7504.5985171
100811,Cold,5A,U,1981.3740504
114536,Cold,5A,U,1559.7059965
103655,Cold,5A,U,12086.319476
101348,Cold,5A,U,8415.646636
101199,Cold,5A,U,7853.71808
110288,Cold,5A,U,2411.9203308
108334,Cold,5A,U,3539.5265106
113747,Cold,5A,U,3314.8301289
108570,Cold,5A,U,3619.6974429
100026,Cold,5A,U,3895.4863683
106002,Cold,5A,U,4796.9751804
117079,Cold,5A,U,6442.0506805
100563,Cold,5A,U,5598.8804147
115089,Cold,5A,U,3695.1864875
103072,Cold,5A,U,19663.197873
102450,Cold,5A,U,5048.0549019
102971,Cold,5A,U,6609.0169596
114539,Cold,5A,U,16407.37133
102678,Cold,5A,U,8309.2270925
115074,Cold,5A,U,3933.1282152
103008,Cold,5A,U,6148.0391643
113928,Cold,5A,U,15151.825583
103843,Cold,5A,U,9677.1960498
102682,Cold,5A,U,10955.157971
110226,Cold,5A,U,5404.7481994
104614,Cold,5A,U,5815.9566818
113910,Cold,5A,U,3071.0979574
101872,Cold,5A,U,10500.611829
112617,Cold,5A,U,6342.8109073
104816,Cold,5A,U,2742.5035128
109253,Cold,5A,U,4404.5061179
105907,Cold,5A,U,7768.0610924
117016,Cold,5A,U,3727.4225723
108969,Cold,5A,U,1965.2230554
100079,Cold,5A,U,2521.5994085
105927,Cold,5A,U,10557.182297
118060,Cold,5A,U,4397.0929497
109980,Cold,5A,U,3790.1269633
115863,Cold,5A,U,18311.152657
105317,Cold,5A,U,9281.5295067
117870,Cold,5A,U,10270.109106
113435,Cold,5A,U,4886.1673812
109464,Cold,5A,U,7694.7118753
106118,Cold,5A,U,8896.2232905
113349,Cold,5A,U,3701.8327887
111448,Cold,5A,U,3324.8280091
110859,Cold,5A,U,3701.8327887
108536,Cold,5A,U,11215.898595
116680,Cold,5A,U,7645.4834546
116643,Cold,5A,U,11475.209589
110486,Cold,5A,U,4558.6145941
101324,Cold,5A,U,8378.6120329
100324,Cold,5A,U,4600.3529674
103773,Cold,5A,U,7089.6306113
110166,Cold,5A,U,5583.2244041
111019,Cold,5A,U,8534.9378545
100704,Cold,5A,U,4025.8513174
109175,Cold,5A,U,7283.7632228
110311,Cold,5A,U,19264.253253
113628,Cold,5A,U,8535.9710501
103474,Cold,5A,U,8773.1843368
102770,Cold,5A,U,4570.1907225
105018,Cold,5A,U,4251.9316024
117694,Cold,5A,U,11065.103075
105960,Cold,5A,U,13926.371314
110344,Cold,5A,U,3878.9236871
100022,Cold,5A,U,11911.222831
105063,Cold,5A,U,6506.2795995
106718,Cold,5A,U,2494.1763871
108496,Cold,5A,U,3958.9974176
115265,Cold,5A,U,5087.6478846
115350,Cold,5A,U,4022.6635256
101192,Cold,5A,U,4558.6408996
113905,Cold,5A,U,10199.200842
115960,Cold,5A,U,7897.9950111
107844,Cold,5A,U,9569.6950887
102083,Cold,5A,U,12103.708803
107972,Cold,5A,U,6270.7763657
115677,Cold,5A,U,4450.8798401
116726,Cold,5A,U,5968.1060247
118377,Cold,5A,U,2864.4188782
108114,Cold,5A,U,14681.362445
113629,Cold,5B,U,7651.0788457
111841,Cold,5B,U,7016.8216716
113337,Cold,5B,U,4917.0800445
110647,Cold,5B,U,2153.2032189
118344,Cold,5B,U,1996.4829331
108893,Cold,5B,U,5644.5724023
100958,Cold,5B,U,5747.5885466
101803,Cold,5B,U,5909.4063361
107863,Cold,5B,U,4409.4359972
100600,Cold,5B,U,4986.9357877
106257,Cold,5B,U,2157.6199072
109190,Cold,5B,U,8640.6649648
108058,Cold,5B,U,4055.7614387
118397,Cold,5B,U,5707.094314
103067,Cold,5B,U,3751.6542903
112630,Cold,5B,U,3846.2907342
111358,Cold,5B,U,4615.8055772
103668,Cold,5B,U,8119.0872485
102176,Cold,5B,U,6744.4320723
101316,Cold,5B,U,3270.9324953
104797,Cold,5B,U,3589.0968703
116166,Cold,5B,U,6909.1920908
105278,Cold,5B,U,7046.67724
112231,Cold,5B,U,2329.8074955
110872,Cold,5B,U,2063.230688
110067,Cold,5B,U,12108.041214
106132,Cold,5B,U,5437.7958809
105700,Cold,5B,U,5140.4118621
116754,Cold,5B,U,4869.9707412
117425,Cold,5B,U,5574.0796862
116757,Cold,5B,U,2421.6439095
103217,Cold,5B,U,4760.1930068
114718,Cold,5B,U,6553.9499986
116001,Cold,5B,U,7431.344263
111125,Cold,5B,U,5790.1003251
111076,Cold,5B,U,6644.914186
108894,Cold,5B,U,4151.9495081
113050,Cold,5B,U,6857.1431031
102229,Cold,5B,U,5127.8331522
113170,Cold,5B,U,3602.3583674
101908,Cold,5B,U,1970.495985
115547,Cold,5B,U,4304.3483133
102331,Cold,5B,U,8840.7057422
116591,Cold,5B,U,1858.9870158
103371,Cold,5B,U,4811.547748
118168,Cold,5B,U,6315.7753992
117625,Cold,5B,U,10722.949749
113425,Cold,5B,U,4409.4359972
105442,Cold,5B,U,6451.5619989
102351,Cold,5B,U,5488.0225267
106770,Cold,5B,U,6484.344701
114635,Cold,5B,U,4297.6216346
116503,Cold,5B,U,4492.9573183
105704,Cold,5B,U,2305.9007795
114096,Cold,5B,U,2234.8358282
107697,Cold,5B,U,6259.3864171
114953,Cold,5B,U,4974.1882243
106797,Cold,5B,U,5740.9057696
117424,Cold,5B,U,3385.8444157
117455,Cold,5B,U,6808.5954396
108757,Cold,5B,U,5792.7855412
101355,Cold,5B,U,5030.4644979
118152,Cold,5B,U,9432.7660612
101329,Cold,5B,U,1398.1800481
114562,Cold,5B,U,6015.7932234
114629,Cold,5B,U,8102.2859479
112624,Cold,5B,U,4367.8331447
107410,Cold,5B,U,2063.230688
106866,Cold,5B,U,2581.1370203
104125,Cold,5B,U,5792.7855412
111730,Cold,5B,U,11236.650354
100497,Cold,5B,U,7046.67724
103509,Cold,5B,U,3658.7209505
104289,Cold,5B,U,5140.4118621
108798,Cold,5B,U,5792.7855412
104479,Cold,5B,U,4749.2894204
107739,Cold,5B,U,3801.3531772
102141,Cold,5B,U,5289.5396116
102975,Cold,5B,U,5935.7079959
111328,Cold,5B,U,6181.0939432
103068,Cold,5B,U,7907.6402802
101750,Cold,5B,U,6568.2002113
104941,Cold,5B,U,4171.3880631
106018,Cold,5B,U,4950.8383058
108884,Cold,5B,U,6457.3886124
107340,Cold,5B,U,8860.9870915
109883,Cold,5B,U,5488.0225267
114592,Cold,5B,U,3367.1920482
106597,Cold,5B,U,4613.8018773
112781,Cold,5B,U,4691.4897109
117275,Cold,5B,U,5525.4045089
107351,Cold,5B,U,3342.5941621
106348,Cold,5B,U,3678.4251732
107224,Cold,5B,U,3355.614065
103873,Cold,5B,U,4602.0960302
102879,Cold,5B,U,5199.8746367
109523,Cold,5B,U,6808.2511174
104836,Cold,5B,U,4297.6710765
105116,Cold,5B,U,6545.4316474
113899,Cold,5B,U,7068.7149734
109212,Cold,5B,U,6644.503925
103238,Cold,5B,U,2122.7366696
102153,Cold,5B,U,6682.678698
116021,Cold,5B,U,6790.4185439
117042,Cold,5B,U,5194.09748
101559,Cold,5B,U,6614.5231747
100207,Cold,5B,U,11431.137002
100378,Cold,5B,U,4522.4510428
109615,Cold,5B,U,3463.6930195
108468,Cold,5B,U,4437.5616235
103677,Cold,5B,U,10747.496557
103867,Cold,5B,U,4485.4125839
114261,Cold,5B,U,4609.7053828
101771,Cold,5B,U,3155.0118967
111374,Cold,5B,U,12988.175567
105683,Cold,5B,U,4285.3787478
101863,Cold,5B,U,8621.0100214
110549,Cold,5B,U,7813.0377517
109258,Cold,5B,U,6190.5098312
102284,Cold,5B,U,1502.9002483
105378,Cold,5B,U,5028.0893408
102004,Cold,5B,U,9925.9183263
117883,Cold,5B,U,8047.6174149
103333,Cold,5B,U,5154.6800766
116368,Cold,5B,U,5437.7958809
115066,Cold,5B,U,2200.7391781
101467,Cold,5B,U,1890.9402516
103889,Cold,5B,U,1756.7658593
110000,Cold,5B,U,5011.5049698
114535,Cold,5B,U,4849.8244194
107729,Cold,5B,U,5317.4333439
115269,Cold,5B,U,6003.7902393
102118,Cold,5B,U,4855.5603516
110803,Cold,5B,U,4570.5099807
108013,Cold,5B,U,2319.8529891
110092,Cold,5B,U,4682.8042897
110454,Cold,5B,U,4274.5709998
105162,Cold,5B,U,3672.92017
117932,Cold,5B,U,5924.8943069
115348,Cold,5B,U,7789.6420184
104700,Cold,5B,U,2215.8901496
105398,Cold,5B,U,4214.3529394
103123,Cold,5B,U,5446.5023625
113825,Cold,5B,U,1969.4431551
109146,Cold,5B,U,5823.1867717
109666,Cold,5B,U,1970.495985
115550,Cold,5B,U,7023.7558357
115299,Cold,5B,U,3846.2907342
106982,Cold,5B,U,5351.556287
101916,Cold,5B,U,5924.8943069
104534,Cold,5B,U,1853.6232031
103598,Cold,5B,U,2319.2058985
115991,Cold,5B,U,6545.8903172
107384,Cold,5B,U,3295.6895548
107442,Cold,5B,U,4281.9854266
111840,Cold,5B,U,3420.259071
100702,Cold,5B,U,5609.3612444
100201,Cold,5B,U,5171.7006442
103059,Cold,5B,U,4954.2966327
100126,Cold,5B,U,5140.4118621
106670,Cold,5B,U,5779.6670893
108631,Cold,5B,U,2340.6220364
106779,Cold,5B,U,1718.3988291
100864,Cold,5B,U,3385.8444157
102754,Cold,5B,U,7230.2260278
118143,Cold,5B,U,4917.4119502
110574,Cold,5B,U,4704.3650621
102917,Cold,5B,U,2293.477869
112888,Cold,5B,U,6317.5491379
113248,Cold,5B,U,4646.5211506
111052,Cold,5B,U,4484.8892258
107704,Cold,5B,U,5042.885586
117617,Cold,5B,U,2218.0739944
110607,Cold,5B,U,5319.4697897
105456,Cold,5B,U,6986.2515465
104920,Cold,5B,U,4854.4335329
111313,Cold,5B,U,4792.8393913
101510,Cold,5B,U,2327.5317592
109753,Cold,5B,U,5922.8559618
101395,Cold,5B,U,3077.4245601
102698,Cold,5B,U,8802.3912423
115606,Cold,5B,U,8086.9628257
117645,Cold,5B,U,5028.0893408
108091,Cold,5B,U,6799.753405
108750,Cold,5B,U,7044.6919188
105902,Cold,5B,U,7871.6538183
117108,Cold,5B,U,6955.28084
113724,Cold,5B,U,2460.9567534
104095,Cold,5B,U,6045.4124603
113933,Cold,5B,U,2574.7401439
102069,Cold,5B,U,4640.5687899
117003,Cold,5B,U,5977.9062846
105721,Cold,5B,U,7734.5756536
101147,Cold,5B,U,5200.7174292
104691,Cold,5B,U,14410.251454
110746,Cold,5B,U,4200.3064014
112329,Cold,5B,U,7190.1121905
115429,Cold,5B,U,7571.7564681
105002,Cold,5B,U,4706.3175175
117314,Cold,5B,U,2989.2622569
110620,Cold,5B,U,7774.5045413
103096,Cold,5B,U,2059.3777671
105791,Cold,5B,U,12737.974469
117986,Cold,5B,U,12423.997959
115405,Cold,5B,U,2279.4678234
100364,Cold,5B,U,5346.688672
107335,Cold,5B,U,8273.5196372
103215,Cold,5B,U,12150.390597
108663,Cold,5B,U,2079.1309522
104134,Cold,5B,U,6564.4122256
105400,Cold,5B,U,4904.874964
100137,Cold,5B,U,4430.8084353
109412,Cold,5B,U,3733.714158
117054,Cold,5B,U,2285.7812347
110176,Cold,5B,U,9958.0020939
110389,Cold,5B,U,5346.7005382
104364,Cold,5B,U,5407.5492546
101182,Cold,5B,U,5488.0225267
106765,Cold,5B,U,4640.5687899
111955,Cold,5B,U,3420.259071
114260,Cold,5B,U,9628.4696913
109129,Cold,5B,U,4937.6984896
117060,Cold,5B,U,5057.5575479
101345,Cold,5B,U,2231.6557248
114818,Cold,5B,U,3144.0223625
102296,Cold,5B,U,5191.6902915
102318,Cold,5B,U,5351.556287
108135,Cold,5B,U,1927.7773072
116201,Cold,5B,U,4480.1336366
117562,Cold,5B,U,6247.3803384
107968,Cold,5B,U,8578.0431211
110397,Cold,5B,U,5516.816541
115064,Cold,5B,U,2193.2356178
112165,Cold,5B,U,4115.81754
102178,Cold,5B,U,4626.0577212
115712,Cold,5B,U,5319.4697897
101945,Cold,5B,U,7568.1862417
107588,Cold,5B,U,10980.019302
116755,Cold,5B,U,2201.1474337
112175,Cold,5B,U,6469.2690504
102099,Cold,5B,U,6739.4002749
109730,Cold,5B,U,7103.8165177
117690,Cold,5B,U,6362.2337019
110576,Cold,5B,U,5138.9101565
103949,Cold,5B,U,7006.2670326
103098,Cold,5B,U,8348.7748609
111167,Cold,5B,U,3869.6816706
111574,Cold,5B,U,4161.8491223
112184,Cold,5B,U,7510.4336078
103271,Cold,5B,U,4237.981936
116113,Cold,5B,U,2338.5614469
106902,Cold,5B,U,7130.4283248
104158,Cold,5B,U,9430.535072
110698,Cold,5B,U,10279.573167
102951,Cold,5B,U,6695.9083331
118334,Cold,5B,U,4312.1226319
106671,Cold,5B,U,6259.4297411
102773,Cold,5B,U,7599.2413619
100481,Cold,5B,U,2489.2132383
106968,Cold,5B,U,1988.9972766
105083,Cold,5B,U,10067.128958
100652,Cold,5B,U,3889.5476339
103263,Cold,5B,U,4409.4359972
101382,Cold,5B,U,5602.2877313
109528,Cold,5B,U,5707.094314
107121,Cold,5B,U,1936.4360269
100365,Cold,5B,U,4363.1288167
108138,Cold,5B,U,7771.9428596
108887,Cold,5B,U,7091.4009199
114338,Cold,5B,U,6148.4119283
117551,Cold,5B,U,5609.4498945
106753,Cold,5B,U,3315.4567004
116012,Cold,5B,U,6566.8964739
117143,Cold,5B,U,2201.1474337
104465,Cold,5B,U,2393.7513146
101985,Cold,5B,U,4037.0870437
107473,Cold,5B,U,4657.9364151
112119,Cold,5B,U,5165.2063761
103684,Cold,5B,U,5794.7856445
105312,Cold,5B,U,4904.874964
115033,Cold,5B,U,4440.3124818
103362,Cold,5B,U,4942.2044808
115131,Cold,5B,U,4904.2217438
112253,Cold,5B,U,6209.3152284
110046,Cold,5B,U,4613.8018773
103114,Cold,5B,U,4809.8788578
116065,Cold,5B,U,8187.868876
106633,Cold,5B,U,5488.0225267
110262,Cold,5B,U,7514.3375802
110589,Cold,5B,U,5251.6650477
114933,Cold,5B,U,3874.9082482
117385,Cold,5B,U,4782.8131889
112964,Cold,5B,U,8305.6324773
101895,Cold,5B,U,4785.1864674
100280,Cold,5B,U,9592.5702643
103877,Cold,5B,U,3886.366733
102576,Cold,5B,U,5335.9716531
105882,Cold,5B,U,5119.4237429
105340,Cold,5B,U,12037.192555
110434,Cold,5B,U,7189.1213528
109453,Cold,5B,U,6994.0417092
113574,Cold,5B,U,4690.2542603
110295,Cold,5B,U,7356.1786301
117578,Cold,5B,U,6929.2053513
100607,Cold,5B,U,5437.7958809
104540,Cold,5B,U,6425.5032632
112216,Cold,5B,U,3690.8041984
100805,Cold,5B,U,4493.2134081
112586,Cold,5B,U,4697.563726
100904,Cold,5B,U,5004.6651543
102059,Cold,5B,U,5747.5885466
115872,Cold,5B,U,5261.1831907
117073,Cold,5B,U,2078.9794783
100766,Cold,5B,U,6553.9499986
115327,Cold,5B,U,3518.5518218
115058,Cold,5B,U,4960.7244255
113736,Cold,5B,U,6709.755226
110090,Cold,5B,U,7443.6061929
115620,Cold,5B,U,5146.9450223
104355,Cold,5B,U,4076.3839233
105660,Cold,5B,U,12332.526608
102892,Cold,5B,U,5086.7362333
102587,Cold,5B,U,5171.122741
117589,Cold,5B,U,4291.3702437
113122,Cold,5B,U,8755.8197741
108372,Cold,5B,U,3482.8299587
109344,Cold,5B,U,5098.78607
109485,Cold,5B,U,3663.4641646
102370,Cold,5B,U,6345.43723
102167,Cold,5B,U,7012.8034784
118031,Cold,5B,U,3945.0115565
106795,Cold,5B,U,1869.3410187
101963,Cold,5B,U,4393.9537267
112297,Cold,5B,U,4024.42658
115945,Cold,5B,U,11236.650354
112252,Cold,5B,U,4214.3529394
102920,Cold,5B,U,3580.8096723
101268,Cold,5B,U,7472.3788092
105681,Cold,5B,U,6413.7543334
114364,Cold,5B,U,5290.1969384
114582,Cold,5B,U,4550.1070065
104440,Cold,5B,U,5569.5919067
115610,Cold,5B,U,1995.7170866
108650,Cold,5B,U,5677.7502362
111437,Cold,5B,U,4397.6984489
108807,Cold,5B,U,4358.0978645
107638,Cold,5B,U,9014.2968362
111516,Cold,5B,U,5257.6427628
109295,Cold,5B,U,1949.5927449
104986,Cold,5B,U,3855.5369641
112972,Cold,5B,U,4272.1161267
102653,Cold,5B,U,5086.8136841
103232,Cold,5B,U,5460.0415125
101216,Cold,5B,U,5568.4905682
109260,Cold,5B,U,2089.0618141
111729,Cold,5B,U,2374.1438303
102025,Cold,5B,U,5463.7164434
110323,Cold,5B,U,5517.5005113
118160,Cold,5B,U,7566.2715197
112799,Cold,5B,U,3522.4860269
110704,Cold,5B,U,6548.5602779
115162,Cold,5B,U,8266.2020066
104633,Cold,5B,U,2020.6119018
100604,Cold,5B,U,4944.5609157
109888,Cold,5B,U,4206.7793291
102817,Cold,5B,U,3270.9324953
116844,Cold,5B,U,5738.4403452
116132,Cold,5B,U,5093.7059026
115375,Cold,5B,U,3958.8866177
118211,Cold,5B,U,3354.0633738
118281,Cold,5B,U,4941.3766084
118302,Cold,5B,U,2366.2279584
115461,Cold,5B,U,5944.0743379
105527,Cold,5B,U,5043.233812
103961,Cold,5B,U,4911.2346861
114207,Cold,5B,U,4214.3529394
117141,Cold,5B,U,11106.226002
103229,Cold,5B,U,4713.1172529
114192,Cold,5B,U,12622.095157
102036,Cold,5B,U,6979.2323456
117175,Cold,5B,U,2285.9712201
117820,Cold,5B,U,9753.8485314
111871,Cold,5B,U,5437.7958809
104362,Cold,5B,U,4136.4501155
110661,Cold,5B,U,5413.074996
101819,Cold,5B,U,4324.7348255
112138,Cold,5B,U,1855.125667
109046,Cold,5B,U,5536.4333477
113427,Cold,5B,U,5823.6615938
116380,Cold,5B,U,5229.0811252
101695,Cold,5B,U,5978.9026134
116701,Cold,5B,U,4149.4192014
102016,Cold,5B,U,2327.6979725
101176,Cold,5B,U,4466.1402525
104120,Cold,5B,U,8246.7914546
102937,Cold,5B,U,2351.9012987
112268,Cold,5B,U,4920.3350619
106190,Cold,5B,U,5463.7164434
116284,Cold,5B,U,5185.6303867
103403,Cold,5B,U,2239.3493654
111221,Cold,5B,U,2251.0562423
104570,Cold,5B,U,4088.9925211
102859,Cold,5B,U,1820.0399142
103536,Cold,5B,U,3628.0868485
100254,Cold,5B,U,14709.961411
115635,Cold,5B,U,12257.548074
108681,Cold,5B,U,7566.2715197
102396,Cold,5B,U,7941.5870276
108691,Cold,5B,U,2368.7522467
108961,Cold,5B,U,8641.3454186
107605,Cold,5B,U,5745.7508902
109347,Cold,5B,U,6630.6337592
104143,Cold,5B,U,3898.9887605
106458,Cold,5B,U,4710.3407582
110269,Cold,5B,U,4635.6740595
108329,Cold,5B,U,3818.6330858
104790,Cold,5B,U,5592.0782212
115362,Cold,5B,U,7649.4478478
110113,Cold,5B,U,8365.7988655
108452,Cold,5B,U,5895.1196893
113670,Cold,5B,U,4151.9495081
105384,Cold,5B,U,4132.0360601
103101,Cold,5B,U,4757.9003954
116244,Cold,5B,U,7102.411531
106521,Cold,5B,U,2095.2503274
112146,Cold,5B,U,5769.1595304
101492,Cold,5B,U,2563.0722012
116002,Cold,5B,U,5058.4499655
104314,Cold,5B,U,4118.7754481
108214,Cold,5B,U,4858.2253655
105557,Cold,5B,U,5635.2427099
118216,Cold,5B,U,3578.3460904
112788,Cold,5B,U,4646.5211506
112001,Cold,5B,U,4479.0110606
105195,Cold,5B,U,2014.197354
109694,Cold,5B,U,2052.2101899
117011,Cold,5B,U,7022.3665169
116370,Cold,5B,U,4572.8306138
118455,Cold,5B,U,7470.028798
109931,Cold,5B,U,3470.762885
116076,Cold,5B,U,2483.0210074
112364,Cold,5B,U,5028.0893408
113721,Cold,5B,U,4891.7772304
100342,Cold,5B,U,5699.3973869
109301,Cold,5B,U,5261.1744519
115683,Cold,5B,U,3878.0947769
103559,Cold,5B,U,3375.7854127
111529,Cold,5B,U,4782.8131889
101022,Cold,5B,U,3988.9171693
104152,Cold,5B,U,4929.7326551
107869,Cold,5B,U,1998.1798987
107435,Cold,5B,U,5080.045051
110996,Cold,5B,U,5716.4546484
111839,Cold,5B,U,2410.3131544
100101,Cold,5B,U,5823.920122
101281,Cold,5B,U,9693.0668904
107751,Cold,5B,U,12795.399306
112161,Cold,5B,U,4110.3839333
105603,Cold,5B,U,2105.8560796
114026,Cold,5B,U,7202.5827004
104980,Cold,5B,U,4250.4493236
104091,Cold,5B,U,4734.4035149
103935,Cold,5B,U,3410.4963797
103270,Cold,5B,U,6655.614235
101185,Cold,5B,U,5918.4625376
114189,Cold,5B,U,2370.7684711
109197,Cold,5B,U,2360.7095337
110036,Cold,5B,U,3979.7037828
107856,Cold,5B,U,6629.4210964
101258,Cold,5B,U,5872.0105346
112803,Cold,5B,U,3546.4815452
110363,Cold,5B,U,7588.6085949
114133,Cold,5B,U,9626.5203381
102635,Cold,5B,U,9786.579887
109786,Cold,5B,U,5159.9519379
105038,Cold,5B,U,7053.1839284
104162,Cold,5B,U,3843.5465215
109975,Cold,5B,U,3846.2706201
107787,Cold,5B,U,4740.1716622
110030,Cold,5B,U,5151.2128925
101692,Cold,5B,U,4572.8306138
115075,Cold,5B,U,8108.2705713
104243,Cold,5B,U,5505.4902642
108022,Cold,5B,U,2041.0268686
107456,Cold,5B,U,3621.5310946
106497,Cold,5B,U,7053.1839284
106060,Cold,5B,U,6696.8521051
116855,Cold,5B,U,3824.0825566
108069,Cold,5B,U,4891.2407415
112385,Cold,5B,U,4671.54593
111860,Cold,5B,U,6260.3113489
104792,Cold,5B,U,2384.043002
111079,Cold,5B,U,2140.4860094
113160,Cold,5B,U,4921.2041999
102477,Cold,5B,U,5013.7078477
105466,Cold,5B,U,4714.8065367
112666,Cold,5B,U,6099.9297286
100926,Cold,5B,U,4624.9838468
113494,Cold,5B,U,2015.8779605
116728,Cold,5B,U,7189.7923646
112925,Cold,5B,U,4576.9376187
102119,Cold,5B,U,4613.8018773
101069,Cold,5B,U,2079.1309522
100078,Cold,5B,U,9808.4425703
109996,Cold,5B,U,4924.1799699
106827,Cold,5B,U,6000.0305767
104308,Cold,5B,U,6982.8689107
112073,Cold,5B,U,10497.754045
103410,Cold,5B,U,5856.7889573
112421,Cold,5B,U,4011.3009816
116552,Cold,5B,U,5346.7005382
109435,Cold,5B,U,2284.4592413
103818,Cold,5B,U,5446.3758244
116715,Cold,5B,U,5961.0982803
113361,Cold,5B,U,4942.2044808
103870,Cold,5B,U,4236.877345
115453,Cold,5B,U,5656.2719249
111487,Cold,5B,U,2675.5729248
106463,Cold,5B,U,4332.2860245
107926,Cold,5B,U,2043.2042328
116618,Cold,5B,U,9075.390175
114873,Cold,5B,U,5775.8770021
108493,Cold,5B,U,5401.50551
117159,Cold,5B,U,4646.5211506
113268,Cold,5B,U,5227.4467011
101892,Cold,5B,U,4524.1533688
110427,Cold,5B,U,5814.1049965
117752,Cold,5B,U,4311.8236875
116611,Cold,5B,U,5002.5456454
116415,Cold,5B,U,6703.3670062
108222,Cold,5B,U,4613.8018773
118473,Cold,5B,U,10301.610347
100055,Cold,5B,U,5251.6650477
111938,Cold,5B,U,6031.6308868
100246,Cold,5B,U,6486.263048
114072,Cold,5B,U,8594.9694574
100486,Cold,5B,U,4248.425661
111062,Cold,5B,U,4667.2351635
104622,Cold,5B,U,4480.1336366
104766,Cold,5B,U,5803.2577519
108827,Cold,5B,U,9944.4341048
110694,Cold,5B,U,11884.966274
111556,Cold,5B,U,7771.9428596
107197,Cold,5B,U,1773.6610949
100990,Cold,5B,U,1986.0172181
110050,Cold,5B,U,3888.8807851
114330,Cold,5B,U,5908.4222407
111646,Cold,5B,U,5655.4367087
112894,Cold,5B,U,6057.0554025
103556,Cold,5B,U,5127.8331522
111001,Cold,5B,U,3763.0483314
107741,Cold,5B,U,6350.1497899
118110,Cold,5B,U,4809.2141567
116615,Cold,5B,U,9300.6996724
115477,Cold,5B,U,5342.8259734
102757,Cold,5B,U,5487.7800518
106161,Cold,5B,U,6159.8891703
104283,Cold,5B,U,3084.0430012
114642,Cold,5B,U,7713.5193522
105049,Cold,5B,U,1834.5444465
113687,Cold,5B,U,4918.419028
116115,Cold,5B,U,3230.9631124
102644,Cold,5B,U,6022.3191751
107777,Cold,5B,U,5505.4902642
107530,Cold,5B,U,4709.9654419
110028,Cold,5B,U,9610.2164891
116091,Cold,5B,U,6373.0665762
102361,Cold,5B,U,2226.5490704
112935,Cold,5B,U,5749.7821783
100954,Cold,5B,U,3567.4087652
111758,Cold,5B,U,5018.271938
109357,Cold,5B,U,4828.2784825
100189,Cold,5B,U,2358.3498019
116860,Cold,5B,U,5960.9057364
106621,Cold,5B,U,7078.45425
117179,Cold,5B,U,1998.1798987
111165,Cold,5B,U,4522.4848161
111951,Cold,5B,U,5903.7377051
114296,Cold,5B,U,5699.2975989
104543,Cold,5B,U,2032.5669627
105546,Cold,5B,U,3680.0044684
112976,Cold,5B,U,8523.3954907
116195,Cold,5B,U,6112.8914376
117177,Cold,5B,U,8665.0427874
112237,Cold,5B,U,2346.8851283
108537,Cold,5B,U,4151.9495081
113889,Cold,5B,U,1970.495985
105337,Cold,5B,U,4229.1599511
115542,Cold,5B,U,2226.4000352
107203,Cold,5B,U,2322.6489077
110786,Cold,5B,U,4657.9364151
103498,Cold,5B,U,12849.818707
109621,Cold,5B,U,4447.2649808
113318,Cold,5B,U,1970.495985
107323,Cold,5B,U,3420.259071
100455,Cold,5B,U,7804.70582
101433,Cold,5B,U,11859.082611
101249,Cold,5B,U,6317.5491379
118450,Cold,5B,U,2043.2042328
106540,Cold,5B,U,7341.829362
104184,Cold,5B,U,3166.8191422
112366,Cold,5B,U,3941.6993416
112148,Cold,5B,U,5573.7586082
100153,Cold,5B,U,7205.3090889
106279,Cold,5B,U,5301.3997017
102801,Cold,5B,U,5039.4763747
106665,Cold,5B,U,5808.9182931
100462,Cold,5B,U,4302.9967681
111876,Cold,5B,U,5628.1928373
100472,Cold,5B,U,7941.5870276
114505,Cold,5B,U,7862.6444469
100060,Cold,5B,U,4712.8629549
107077,Cold,5B,U,4092.3757635
112416,Cold,5B,U,8314.6434326
104693,Cold,5B,U,4615.8989358
118384,Cold,5B,U,12428.508109
112766,Cold,5B,U,3407.0713135
103179,Cold,5B,U,4705.5043452
116067,Cold,5B,U,8395.6728912
109036,Cold,5B,U,2107.0977463
101339,Cold,5B,U,2581.1370203
113489,Cold,5B,U,7546.6278395
103801,Cold,5B,U,2307.8392539
102832,Cold,5B,U,5251.6650477
104467,Cold,5B,U,3899.9265323
117123,Cold,5B,U,7651.2536502
115083,Cold,5B,U,5258.758095
114864,Cold,5B,U,4881.3832657
116780,Cold,5B,U,5998.2973626
101508,Cold,5B,U,8804.0757026
110544,Cold,5B,U,4806.7147638
117606,Cold,5B,U,4683.9901514
107785,Cold,5B,U,4497.7816025
105264,Cold,5B,U,5261.1744519
109230,Cold,5B,U,4810.5520192
112608,Cold,5B,U,5837.6022512
111026,Cold,5B,U,6068.9210167
112163,Cold,5B,U,4942.2044808
104022,Cold,5B,U,4683.9901514
117868,Cold,5B,U,5596.0608395
100598,Cold,5B,U,4646.5211506
111765,Cold,5B,U,6524.0997061
102707,Cold,5B,U,7619.7573398
117142,Cold,5B,U,7261.0273162
